dataset,model,sample_index,sample_id,gt_response,nearfp_response,farfp_response,background_response,gt_nearfp_gap,gt_vs_nearfp_auroc,wrong_gt_response,wrong_nearfp_response,matched_minus_wrong_gt,matched_minus_wrong_nearfp,counterfactual_gt_nearfp_gap,counterfactual_gt_vs_nearfp_auroc,counterfactual_gt_vs_nearfp_conditional_auroc,counterfactual_gt_vs_nearfp_conditional_pairs,iou,precision,coverage,pred_area_ratio,fp_area_ratio,AddTP,AddFP,RemoveTP,RemoveFP,addtp_rate_vs_baseline_fn,removefp_rate_vs_baseline_fp
flickr,cram_c3_stage2,47,10476442285,0.8421638011932373,0.7077944874763489,0.5091556906700134,0.439836323261261,0.13436931371688843,0.806304931640625,0.8481907844543457,0.7217279076576233,1.0272713552694768e-05,-8.62681190483272e-06,1.889952545752749e-05,0.580108642578125,0.5594168164569603,5007,0.6797572295608711,0.6903831433060714,0.945382323733863,0.4946787308673469,0.14116310586734693,102,911,1184,3905,0.4766355140186916,0.3875161258311005
flickr,cram_c3_stage2,48,10476446674,0.7837153077125549,0.6398712396621704,0.35480475425720215,0.36330464482307434,0.14384406805038452,0.76239013671875,0.7815357446670532,0.6434622406959534,4.246109165251255e-05,2.2256777810980566e-05,2.0204313841531985e-05,0.7328948974609375,0.5439448134900358,3914,0.7134351101955583,0.6986293799049409,0.8730876817349864,0.3606106505102041,0.06457270408163265,0,0,2427,10137,0.0,0.7577932271809823
flickr,cram_c3_stage2,49,10477544895,0.7548669576644897,0.7344517707824707,0.5722347497940063,0.46310287714004517,0.020415186882019043,0.57415771484375,0.7791303396224976,0.7565159797668457,1.7468182704760693e-05,2.2049151084502228e-05,-4.580968379741535e-06,0.45501708984375,0.3252899613384882,7501,0.5969524675915396,0.6322381732344157,0.8578899202510132,0.41370376275510207,0.13327088647959184,411,1224,17,3437,0.13110047846889952,0.38617977528089886
flickr,cram_c3_stage2,50,10481128583,0.6828560829162598,0.6421968936920166,0.48487749695777893,0.38530465960502625,0.040659189224243164,0.5756378173828125,0.6893026828765869,0.6563082337379456,-4.4751872337656096e-05,-4.903302760794759e-05,4.281155270291492e-06,0.521942138671875,0.7277287319422151,4984,0.56405983568439,0.747406798808668,0.6898758176130438,0.3881138392857143,0.09378985969387756,0,0,5551,7369,0.0,0.6102691511387164
flickr,cram_c3_stage2,51,10520382525,0.8049883246421814,0.664777398109436,,0.4576570689678192,0.14021092653274536,0.7840423583984375,0.8015052676200867,0.653401255607605,-5.514630174729973e-08,1.1317784810671583e-05,-1.1372931112418883e-05,0.4073486328125,0.22963483146067415,4272,0.6588681892265479,0.6549362208276936,0.8922913581626666,0.4859095982142857,0.12635522959183673,0,204,1825,3136,0.0,0.3382226056945643
flickr,cram_c3_stage2,52,10545790805,0.7218778133392334,0.6282471418380737,,0.4306662380695343,0.09363067150115967,0.6979827880859375,0.7061828374862671,0.6060792207717896,-7.985205229488201e-06,4.051074938615784e-06,-1.2036280168103985e-05,0.4121856689453125,0.3165204678362573,5472,0.7196594191880796,0.8308815784854123,0.7899726283463515,0.5676618303571429,0.05833466198979592,278,16,5110,4338,0.11360850020433183,0.5984273692923162
flickr,cram_c3_stage2,53,10548273474,0.8220049142837524,0.7788999676704407,0.7203677892684937,0.5631799101829529,0.04310494661331177,0.687744140625,0.8182981014251709,0.7448744773864746,-2.9243923563626595e-05,3.0852665076963603e-05,-6.0096586821600795e-05,0.216522216796875,0.19307168218021303,10421,0.4430081244836133,0.4123990514036662,0.9821782933903221,0.6218909438775511,0.3178013392857143,401,3556,17,2341,0.6405750798722045,0.15891657049759011
flickr,cram_c3_stage2,54,10549911663,0.7341119050979614,0.7651858925819397,0.5389283895492554,0.49425914883613586,-0.03107398748397827,0.5092010498046875,0.7553286552429199,0.830528974533081,3.947611912735738e-05,-3.800923877861351e-05,7.748535426799208e-05,0.850555419921875,0.8749070039324052,9409,0.5522524654832347,0.6382718751139804,0.7882480124321525,0.5464166135204082,0.18907445790816327,138,128,1278,8177,0.035872108136210036,0.466297901459854
flickr,cram_c3_stage2,55,10555704135,0.7259145379066467,0.6150665283203125,0.4758778214454651,0.3990183472633362,0.11084800958633423,0.6922607421875,0.7330886125564575,0.6133452653884888,1.0002086128224619e-05,2.047298039542511e-05,-1.0470894267200492e-05,0.4094696044921875,0.2650066696309471,4498,0.6020922439861607,0.6934299698795181,0.7841405002660989,0.31760204081632654,0.08492107780612244,22,0,1318,8899,0.007874015748031496,0.6762158054711246
flickr,cram_c3_stage2,56,10557361454,0.6844204068183899,0.863119900226593,0.661391019821167,0.4714620113372803,-0.17869949340820312,0.2093658447265625,0.7143899202346802,0.8766018152236938,2.816255801008083e-06,6.722607940901071e-05,-6.440982542699203e-05,0.273529052734375,0.3049805287968846,4879,0.2188929850707245,0.2366576209859792,0.6700280112044817,0.35251913265306123,0.25661670918367346,0,0,358,6446,0.0,0.3336093572093986
flickr,cram_c3_stage2,57,10610974774,0.6759270429611206,0.57286137342453,,0.25265154242515564,0.10306566953659058,0.680389404296875,0.6883549690246582,0.5747507214546204,-3.1935687729856e-06,2.4426939489785582e-05,-2.7620508262771182e-05,0.31243896484375,0.34462018266874583,4489,0.703477606758477,0.9846122696902206,0.7086029026053506,0.49216757015306123,0.0049824617346938774,0,0,9291,947,0.0,0.7911445279866333
flickr,cram_c3_stage2,58,10624261424,0.7453392148017883,0.6513352990150452,,0.4417891502380371,0.09400391578674316,0.6980743408203125,0.7777264714241028,0.6849801540374756,-1.5590469047310762e-05,-2.3402175429509953e-05,7.81170638219919e-06,0.534515380859375,0.3450821184720428,5419,0.7193939657421093,0.7305416979382808,0.8885517907963271,0.4514309630102041,0.08727279974489796,0,326,3408,4836,0.0,0.5440431994600068
flickr,cram_c3_stage2,59,10635080206,0.8312146663665771,0.710351824760437,0.5994497537612915,0.5474647283554077,0.12086284160614014,0.7918853759765625,0.8299229741096497,0.706050455570221,-8.368113412871026e-06,-1.154445271822624e-06,-7.213668141048402e-06,0.40688323974609375,0.4397900939053581,5431,0.6650438317104984,0.6582352587966854,0.9670298165137615,0.6638233418367347,0.20517777423469388,0,60,1023,3130,0.0,0.2341937897493453
flickr,cram_c3_stage2,60,10654057765,0.6958727836608887,0.6788181066513062,0.6134527921676636,0.4234599769115448,0.01705467700958252,0.5283966064453125,0.7106305360794067,0.712971568107605,-2.425496313662734e-05,-7.431022822856903e-05,5.005526327295229e-05,0.7595672607421875,0.7632308301438564,7577,0.6247528207514249,0.746490618485059,0.7173767864298116,0.4301857461734694,0.06636639030612244,81,37,5664,3403,0.03609625668449198,0.5082138590203107
flickr,cram_c3_stage2,61,10659354545,0.7380247116088867,0.8180669546127319,0.7375209927558899,0.6388359069824219,-0.08004224300384521,0.446746826171875,0.7420463562011719,0.8176420331001282,-5.93721961195115e-06,2.4321307137142867e-06,-8.369350325665437e-06,0.4091796875,0.5060794044665012,8060,0.5857929540793991,0.7357971811420138,0.739413680781759,0.6886360012755102,0.17970742984693877,642,722,2530,515,0.09078054298642534,0.058456299659477864
flickr,cram_c3_stage2,62,10666396623,0.6586834192276001,0.6079579591751099,,0.3384336233139038,0.050725460052490234,0.5859375,0.6914713382720947,0.6418906450271606,4.227324461680837e-05,1.6553338355151936e-05,2.5719906261656433e-05,0.537841796875,0.34472620360161704,5442,0.663435213859342,0.8149291581674845,0.7127977625614813,0.361507493622449,0.03075175382653061,47,0,2484,2351,0.006890485266090016,0.6037493579866461
flickr,cram_c3_stage2,63,10667001125,0.87237548828125,0.7372650504112244,0.6131911277770996,0.5057361125946045,0.13511043787002563,0.9191131591796875,0.8992802500724792,0.7688414454460144,-1.3551647498388775e-05,-2.9474245820892975e-05,1.59225983225042e-05,0.5590667724609375,0.11634546752319772,5604,0.3879679318660786,0.3698326567807141,1.0,0.4811463647959184,0.2807118941326531,0,137,0,5388,0.0,0.2786512205213074
flickr,original_1.3g_final,64,10701841844,0.7469496726989746,0.8313562870025635,0.8220720291137695,0.5523431897163391,-0.08440661430358887,0.3191680908203125,0.7452495098114014,0.8207433223724365,1.579801391926594e-06,2.3140730263548903e-05,-2.156092887162231e-05,0.3249664306640625,0.3784049079754601,8150,0.4763103513056547,0.4286535470345574,0.924181672377342,0.5894052933673469,0.25705516581632654,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,65,10743985374,0.6857500076293945,0.6767625212669373,,0.4624248445034027,0.008987486362457275,0.548583984375,0.6915481686592102,0.7262396812438965,3.4966251405421644e-05,-3.073533662245609e-05,6.570159166585654e-05,0.9889678955078125,0.974881836596894,7405,0.601225379642159,0.809873417721519,0.6863039560628165,0.3936144770408163,0.06572863520408163,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,66,10751849775,0.8811588287353516,0.7832753658294678,0.7242317795753479,0.6139440536499023,0.09788346290588379,0.84954833984375,0.873799204826355,0.7621423006057739,5.606527338386513e-06,1.3366381608648226e-05,-7.759854270261712e-06,0.35784149169921875,0.08024462564862861,8094,0.6245366524924687,0.6099501162340178,1.0,0.8230229591836735,0.30179767219387754,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,67,10761625676,0.8545254468917847,0.7610078454017639,0.6850565075874329,0.5146847367286682,0.09351760149002075,0.7640380859375,0.8511888980865479,0.770624041557312,-8.926226655603386e-06,-2.3770846382831223e-05,1.4844619727227837e-05,0.6675796508789062,0.6713000817661489,6115,0.579262920908379,0.39026280212352027,0.9845686714915565,0.6044124681122449,0.1676299426020408,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,68,10771238614,0.764896810054779,0.6743755340576172,0.6384131908416748,0.4457569122314453,0.09052127599716187,0.737548828125,0.779143214225769,0.7014178037643433,3.0078095733188093e-05,-2.552293153712526e-06,3.263038888690062e-05,0.8614044189453125,0.8617363344051447,5909,0.6702317290552585,0.6470159527087214,0.9180478556860943,0.49222735969387754,0.1282684948979592,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,69,10795023275,0.6814805269241333,0.7267542481422424,0.5078884363174438,0.4126241207122803,-0.04527372121810913,0.4647064208984375,0.6788417100906372,0.7226167321205139,-2.621426756377332e-05,-2.716594099183567e-05,9.516734280623496e-07,0.5098876953125,0.40943789035392086,2882,0.4431415731674653,0.5864051669817265,0.6107214634346417,0.25302933673469385,0.0918765943877551,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,70,10796050285,0.7807251214981079,0.7633035182952881,0.7036666870117188,0.5236226916313171,0.017421603202819824,0.6191558837890625,0.7857277393341064,0.7595157623291016,-8.436891221208498e-06,9.13492840481922e-06,-1.7571819626027718e-05,0.2081298828125,0.21149674620390455,9220,0.6938338816268305,0.6543794618341571,0.9134725948639325,0.7258450255102041,0.16460060586734693,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,71,10805310706,0.8298708200454712,0.7924416065216064,0.7192881107330322,0.607333779335022,0.037429213523864746,0.6575469970703125,0.8185971975326538,0.7716069221496582,-7.851040209061466e-06,5.2318209782242775e-06,-1.3082861187285744e-05,0.2993621826171875,0.3590999338186631,7555,0.34691771228049484,0.3276745675848815,0.9782961207434202,0.7155412946428571,0.43618463010204084,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,72,10847897294,0.8257548213005066,0.7443490028381348,,0.5203575491905212,0.08140581846237183,0.7602691650390625,0.829319179058075,0.7343767881393433,-2.7170986868441105e-05,1.6100191714940593e-05,-4.32711785833817e-05,0.17806243896484375,0.30107931726907633,7968,0.7328007175364581,0.6382587813205254,0.9821682991985753,0.6888153698979592,0.15232382015306123,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,73,10859255295,0.8169267177581787,0.7451369762420654,,0.4419819414615631,0.07178974151611328,0.6957550048828125,0.8207151889801025,0.7550770044326782,2.5724575607455336e-05,3.1194031180348247e-06,2.260517248942051e-05,0.8132095336914062,0.8304717933920069,6931,0.8024122187355929,0.8282674772036475,0.9504306928076943,0.6491350446428571,0.10435267857142858,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,74,10862172945,0.6840037107467651,0.6694800853729248,,0.3787563145160675,0.014523625373840332,0.5538482666015625,0.7156219482421875,0.6909724473953247,9.930075975717045e-06,2.3295224309549667e-05,-1.3365148333832622e-05,0.42842864990234375,0.43088437452268213,6547,0.710993026686335,0.8118635632799939,0.7465852284728578,0.5206074617346939,0.028340242346938774,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,75,10939270325,0.7847704887390137,0.7847556471824646,0.725583553314209,0.6121681332588196,1.4841556549072266e-05,0.5758514404296875,0.7946659326553345,0.7996625900268555,2.6940773750538938e-05,1.701570909062866e-05,9.925064659910277e-06,0.5874481201171875,0.5826548672566372,5650,0.48106604224891103,0.5112517392700417,0.862284502211391,0.7448182397959183,0.34994818239795916,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,76,10952523225,0.8459901213645935,0.7873179316520691,0.6514837741851807,0.4658117890357971,0.058672189712524414,0.6956024169921875,0.8422071933746338,0.7828034162521362,-1.6906415112316608e-07,3.3124924812000245e-06,-3.4815566323231906e-06,0.44684600830078125,0.5314925563048734,7859,0.7454918511351694,0.7129183549755926,0.9717963772370453,0.6246611926020408,0.13911033163265307,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,77,10979853044,0.8844867944717407,0.753105878829956,,0.45595747232437134,0.13138091564178467,0.916351318359375,0.8844070434570312,0.7626731991767883,4.322896711528301e-05,7.84759504313115e-06,3.5381373891141266e-05,0.9460906982421875,0.853386454183267,5020,0.6756104459319318,0.6377892488430046,1.0,0.5598294005102041,0.17143654336734693,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,78,10980225216,0.9026297330856323,0.8116438984870911,,0.5455338954925537,0.09098583459854126,0.8751373291015625,0.9054394960403442,0.8194043636322021,3.843491867883131e-05,1.744105975376442e-05,2.099385892506689e-05,0.6645965576171875,0.558837656099904,8328,0.5487961502820634,0.5162725965803077,1.0,0.6515664859693877,0.27656648596938777,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,79,11002352834,0.7241556644439697,,,0.3811759054660797,,,0.7263846397399902,,2.3597405743203126e-05,,,,,0,0.7973472921914357,0.9368323699421965,0.8159739004349927,0.4309829400510204,0.011559311224489796,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,80,11036641226,0.9326860904693604,0.7910070419311523,0.6702134609222412,0.5447350740432739,0.141679048538208,0.908599853515625,0.93653804063797,0.7991359233856201,7.460892084054649e-05,3.7860598240513355e-05,3.6748322600033134e-05,0.88232421875,0.6431067961165049,5150,0.32651162790697674,0.30876369900670747,1.0,0.5437460140306123,0.34630102040816324,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,81,11050409385,0.8310859203338623,0.8009850978851318,0.7330875396728516,0.5174689888954163,0.03010082244873047,0.670501708984375,0.8597627878189087,0.7896525859832764,-5.3932133596390486e-05,1.3021764971199445e-05,-6.695390038657933e-05,0.194061279296875,0.10247508119610259,8929,0.5381490948562625,0.5193808928390389,0.9560808709175739,0.5897441007653061,0.24880420918367346,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,82,11071986404,0.8904144763946533,0.8624570369720459,0.7639291286468506,0.5966628789901733,0.027957439422607422,0.7062454223632812,0.8731382489204407,0.8638789653778076,8.993954907055013e-06,-1.5161733244895004e-05,2.4155688151950017e-05,0.61053466796875,0.6458650431253172,11826,0.2628709872804361,0.25661716114222116,0.9903355704697987,0.5730030293367347,0.4108936543367347,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,83,11101358996,0.8172523975372314,0.7657296061515808,0.6247390508651733,0.4403769075870514,0.051522791385650635,0.6773529052734375,0.8307665586471558,0.781347930431366,5.759595296694897e-06,-1.7150905478047207e-06,7.474685844499618e-06,0.595733642578125,0.6048362411998776,6534,0.7313148852846639,0.7563235518875133,0.9139156932453022,0.5216039540816326,0.10778061224489796,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,84,11154049584,0.7963324189186096,0.6613349914550781,,0.4181804358959198,0.1349974274635315,0.80633544921875,0.8200951814651489,0.6894303560256958,-1.6927697288338095e-06,1.7528964235680178e-06,-3.4456661524018273e-06,0.48865509033203125,0.4274952919020716,5310,0.785950536670721,0.7221677581271323,0.9748299499775032,0.5082310267857143,0.09048150510204081,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,85,11314266424,0.8448842763900757,0.6575316190719604,,0.40929725766181946,0.18735265731811523,0.9137725830078125,0.8492761850357056,0.6922540068626404,3.495996497804299e-05,-2.3207963749882765e-05,5.816792690893635e-05,0.92425537109375,0.8015343562374917,2998,0.8827519065390232,0.8765790152101057,0.9740394600207685,0.6184630102040817,0.05755739795918367,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,86,11650557765,0.8071154356002808,0.7479722499847412,0.736075222492218,0.5435230135917664,0.05914318561553955,0.7068023681640625,0.8025448322296143,0.7227699756622314,-1.1890031601069495e-05,1.978373074962292e-05,-3.167376416968182e-05,0.227386474609375,0.23706518561824028,6842,0.6351881782498269,0.6167792658137032,0.9033691630727467,0.6666932397959183,0.19218351403061223,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,87,11764496003,0.8799662590026855,0.7698551416397095,0.7868077158927917,0.5252570509910583,0.11011111736297607,0.7673797607421875,0.8824481964111328,0.7800134420394897,-1.9538692868081853e-06,-1.1197678759344853e-05,9.243809472536668e-06,0.7204971313476562,0.7097521982414069,6255,0.700330264914623,0.7090293389488063,0.9540328910841805,0.7003547512755102,0.1885562818877551,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,88,11765015695,0.7846242189407349,0.7669044733047485,0.6817946434020996,0.47359439730644226,0.017719745635986328,0.6307220458984375,0.7915198802947998,0.7810052633285522,-1.7201709852088243e-05,-2.7946180125582032e-05,1.0744470273493789e-05,0.5743942260742188,0.634598976109215,4688,0.6892342322843167,0.7064513266483272,0.8613159745388319,0.6737683354591837,0.13797433035714285,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,89,11776645404,0.6795051693916321,0.8527973890304565,0.7597389817237854,0.5517451167106628,-0.17329221963882446,0.3054962158203125,0.6884292364120483,0.8650383353233337,-2.979404598590918e-06,-9.24753476283513e-06,6.268130164244212e-06,0.594696044921875,0.6182768504468049,5931,0.5630836913735882,0.6835472688091446,0.7264022568868238,0.6381337691326531,0.1741669323979592,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,90,12015590114,0.739930272102356,0.6464476585388184,,0.43829473853111267,0.0934826135635376,0.751800537109375,0.7614467144012451,0.6817817687988281,4.3649080907925963e-05,6.085179848014377e-06,3.756389924092218e-05,0.72015380859375,0.5809149040826365,6099,0.7232115907032901,0.7567567567567568,0.875045651379976,0.4417051977040816,0.08019770408163265,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,91,12031178616,0.8397989273071289,0.7790663242340088,0.738550066947937,0.466992050409317,0.06073260307312012,0.6628875732421875,0.8373669385910034,0.7837027907371521,4.6328859752975404e-05,2.30487494263798e-05,2.3280110326595604e-05,0.6716461181640625,0.5990312163616792,7432,0.6914159351336863,0.6171790884077043,0.9687353300159609,0.666374362244898,0.17028061224489796,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,92,12048726756,0.8783733248710632,0.7808287143707275,0.629273533821106,0.5273341536521912,0.0975446105003357,0.81005859375,0.8743157386779785,0.7638092041015625,-3.194277815055102e-05,-3.389188350411132e-06,-2.855358980013989e-05,0.3195648193359375,0.5841109383100052,7716,0.6204235548696081,0.5804602834345599,1.0,0.6694036989795918,0.23772321428571427,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,93,12066557153,0.9319826364517212,0.8250632882118225,0.6919406056404114,0.565524697303772,0.10691934823989868,0.863128662109375,0.9351751804351807,0.8309874534606934,1.914480708364863e-05,1.0848323654499836e-05,8.296483429148793e-06,0.6433334350585938,0.6642753054590292,8921,0.48540309186150504,0.4686237626815505,1.0,0.6463050063775511,0.32108976403061223,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,94,12103535156,0.7935854196548462,0.7257755994796753,0.7297731637954712,0.5682262182235718,0.0678098201751709,0.713409423828125,0.8022508025169373,0.7381443977355957,-2.505117663531564e-06,-4.893588993581943e-06,2.388471330050379e-06,0.555206298828125,0.3726657090088241,4873,0.4544547300320039,0.47275721343166033,0.8374128091312619,0.5567203443877551,0.26484773596938777,0,0,0,0,0.0,0.0
flickr,original_1.3g_final,95,12158276143,0.8190116882324219,0.7249584794044495,0.791629433631897,0.5281137228012085,0.09405320882797241,0.7668914794921875,0.8237134218215942,0.7342009544372559,3.561229823390022e-05,1.6702042557881214e-05,1.8910255676019005e-05,0.6422042846679688,0.3681917211328976,4590,0.4138560387373126,0.4002089111407269,0.9511620939091726,0.5533123405612245,0.3022560586734694,0,0,0,0,0.0,0.0
flickr,cram_c3_stage1,64,10701841844,0.7318337559700012,0.7933298349380493,0.6299128532409668,0.4356445372104645,-0.061496078968048096,0.4189605712890625,0.7192303538322449,0.7772848606109619,0.00012555686407722533,0.00018458820704836398,-5.9031342971138656e-05,0.4808807373046875,0.535203038270523,6846,0.5504530759072902,0.5088394999368607,0.8812787052562514,0.4734733737244898,0.1643016581632653,0,237,1163,4891,0.0,0.379206078461777
flickr,cram_c3_stage1,65,10743985374,0.6645530462265015,0.6719750165939331,,0.3805587589740753,-0.007421970367431641,0.4885406494140625,0.6608320474624634,0.6890177726745605,-3.346990706631914e-05,-0.00022115028696134686,0.00018768038717098534,0.67462158203125,0.7914682539682539,5040,0.5232321738809005,0.7690844879108938,0.6073543293572471,0.36680883290816324,0.07467713647959184,567,1126,2361,677,0.07141057934508815,0.20527592480291085
flickr,cram_c3_stage1,66,10751849775,0.78798508644104,0.6401457786560059,0.5711902379989624,0.5089595913887024,0.14783930778503418,0.7380218505859375,0.7958839535713196,0.6489148736000061,6.49920548312366e-05,-3.430135257076472e-05,9.929340740200132e-05,0.575653076171875,0.2982118294360385,3635,0.7559617058311575,0.7690685469590135,0.9483097445262719,0.6190011160714286,0.12773038903061223,0,35,1503,8769,0.0,0.5790794426467675
flickr,cram_c3_stage1,67,10761625676,0.7606161236763,0.5611398220062256,0.552682638168335,0.3023099899291992,0.19947630167007446,0.8745269775390625,0.7532882690429688,0.5610420107841492,0.00047467462718486786,0.00010811247921083122,0.00036656216252595186,0.85784912109375,0.6175329712955779,3867,0.7370022916069894,0.490421729807005,0.856126778138258,0.4182278380102041,0.03872369260204082,32,0,2906,6468,0.0862533692722372,0.7689929853762929
flickr,cram_c3_stage1,68,10771238614,0.705157995223999,0.5658552050590515,0.5145049691200256,0.2766198515892029,0.1393027901649475,0.729034423828125,0.7094516754150391,0.5794389843940735,0.00024990850943140686,3.5470751754473895e-05,0.00021443775040097535,0.746490478515625,0.55870236869207,3884,0.761877994593003,0.8496417910447761,0.8175968747307041,0.3338249362244898,0.025370695153061226,0,0,2785,5163,0.0,0.8022063393412057
flickr,cram_c3_stage1,69,10795023275,0.7937785387039185,0.8013588190078735,0.4585822820663452,0.3962697684764862,-0.007580280303955078,0.470184326171875,0.8006194829940796,0.8087825775146484,-0.00023744411009829491,-0.00024779001250863075,1.0345902410335839e-05,0.5384674072265625,0.5168387609213662,12590,0.5441342065954269,0.5284796000357112,0.9711660719412657,0.446468431122449,0.1906688456632653,4749,5088,0,131,0.9232115085536547,0.02841648590021692
flickr,cram_c3_stage1,70,10796050285,0.7408718466758728,0.6389142870903015,0.5160613656044006,0.34840837121009827,0.10195755958557129,0.72552490234375,0.7419058084487915,0.6676878333091736,0.0001656852982705459,-0.00017071385809686035,0.00033639915636740625,0.87445068359375,0.7987960175966659,4319,0.7625698324022346,0.8001758628269949,0.8371023380605596,0.5439652423469388,0.05082110969387755,162,50,3579,5759,0.04961715160796325,0.6972999152439763
flickr,cram_c3_stage1,71,10805310706,0.7303838729858398,0.6507178544998169,0.49112820625305176,0.3986278176307678,0.07966601848602295,0.65283203125,0.7265600562095642,0.6432464718818665,8.766640530666336e-05,8.434185292571783e-05,3.3245523809455335e-06,0.4841156005859375,0.38618773566183767,5039,0.5494123577322049,0.5578632616777113,0.861045278782587,0.36991788903061223,0.13594148596938777,0,0,2277,15065,0.0,0.6883395778123002
flickr,cram_c3_stage1,72,10847897294,0.7167601585388184,0.6727757453918457,,0.37929555773735046,0.043984413146972656,0.6593475341796875,0.764100193977356,0.7042832374572754,-0.0002791710721794516,-8.437624637736008e-05,-0.0001947948185261339,0.34021759033203125,0.4094362961654002,5659,0.7191967324710687,0.7574381646552755,0.8467052537845058,0.5003786670918368,0.07936065051020408,0,10,5794,3671,0.0,0.48030877927515375
flickr,cram_c3_stage1,73,10859255295,0.6000613570213318,0.5565429925918579,,0.23689940571784973,0.04351836442947388,0.59661865234375,0.6121237277984619,0.5558497905731201,-2.4847198801580817e-05,7.007728709140792e-05,-9.492448589298874e-05,0.425689697265625,0.37108744756373024,3099,0.5752462256473285,0.8996571250454569,0.6101041061142525,0.3836296237244898,0.034279336734693876,0,0,9806,3516,0.0,0.6715049656226126
flickr,cram_c3_stage1,74,10862172945,0.6254055500030518,0.5622594356536865,,0.2918163537979126,0.06314611434936523,0.61700439453125,0.6300748586654663,0.5689411163330078,0.00013088757987134159,2.0475978089962155e-05,0.00011041160178137943,0.5795211791992188,0.46493150684931506,5475,0.5993854593431012,0.8744111837106823,0.6077413222558614,0.3934749681122449,0.007892219387755101,222,84,5575,1110,0.022535783169221398,0.7805907172995781
flickr,cram_c3_stage1,75,10939270325,0.6765455007553101,0.5999422073364258,0.6172854900360107,0.4638908803462982,0.07660329341888428,0.640167236328125,0.6780992746353149,0.6166157126426697,0.0001324893528362736,-7.326754712266847e-05,0.00020575689268298447,0.6410369873046875,0.5366123238463664,3619,0.45261557177615575,0.5686446830461197,0.6716310136293889,0.5215840242346939,0.21368781887755103,0,0,4364,6837,0.0,0.38937297112591834
flickr,cram_c3_stage1,76,10952523225,0.7328290939331055,0.565855085849762,0.35422006249427795,0.32117465138435364,0.1669740080833435,0.802947998046875,0.7444008588790894,0.5564597845077515,8.985486056189984e-05,0.00015845286543481052,-6.859800487291068e-05,0.38299560546875,0.2735660847880299,4010,0.7566575023579699,0.8834762641173438,0.8199056255028595,0.4252830038265306,0.03830516581632653,0,0,4946,5058,0.0,0.7246418338108882
flickr,cram_c3_stage1,77,10979853044,0.797662079334259,0.6103564500808716,,0.3104477822780609,0.18730562925338745,0.8742218017578125,0.7865551710128784,0.5993621349334717,0.00023193970264401287,0.00016604491975158453,6.589478289242834e-05,0.568084716796875,0.2780612244897959,3920,0.8194613711855091,0.8122986545385635,0.9570483659401078,0.42067920918367346,0.05994897959183673,0,0,1388,5594,0.0,0.6503138804929086
flickr,cram_c3_stage1,78,10980225216,0.7502052187919617,0.5643395185470581,,0.31576108932495117,0.18586570024490356,0.83367919921875,0.7525511980056763,0.5752160549163818,4.804728814633563e-05,-2.8291309718042612e-05,7.633859786437824e-05,0.7441635131835938,0.8212537869960382,4291,0.7212350786253645,0.7603247162673392,0.8573332938353526,0.37930484693877553,0.0634765625,0,0,2969,10692,0.0,0.7704835339050227
flickr,cram_c3_stage1,79,11002352834,0.6975002288818359,,,0.30837106704711914,,,0.6861374378204346,,0.000214603467611596,,,,,0,0.7210385628365895,0.9259212518929834,0.7387828258417916,0.39481026785714285,0.012177136479591837,899,442,2745,411,0.13777777777777778,0.7086206896551724
flickr,cram_c3_stage1,80,11036641226,0.8187246322631836,0.5995965003967285,0.4822345972061157,0.36965832114219666,0.21912813186645508,0.880859375,0.8142762184143066,0.5921574831008911,0.0007364375051110983,0.0003432459488976747,0.0003931915562134236,0.8365936279296875,0.5497152869031976,4566,0.5195176134560457,0.4881030472896416,0.9716286799620133,0.33420360331632654,0.14610570790816327,0,226,469,10271,0.0,0.5911026703499079
