scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
10k,vggss,FHhZzDbLmw0_000016,1536,4,4301,mEslZvugQCc_000030,"male speech, man speaking",1.2516765309555922e-05,False,True
10k,vggss,FIktp5ggvX4_000010,1537,1,3813,fil2wCcFeY0_000001,gibbon howling,9.570627298671752e-06,False,False
10k,vggss,FIktp5ggvX4_000010,1537,2,2947,WFgIargH3-4_000039,dog baying,1.3430082617560402e-05,False,False
10k,vggss,FIktp5ggvX4_000010,1537,3,1333,D1VQAb8CfWM_000008,cat hissing,1.6197604054468684e-05,False,False
10k,vggss,FIktp5ggvX4_000010,1537,4,1217,BjYsesK0GQw_000030,people babbling,1.6625795979052782e-05,False,False
10k,vggss,FJ6cTKn5MUw_000010,1538,1,4004,i-L8ZreRItY_000009,chipmunk chirping,6.386399491020711e-06,False,True
10k,vggss,FJ6cTKn5MUw_000010,1538,2,915,8u61Rjy5IJM_000004,lip smacking,8.02247814135626e-06,False,False
10k,vggss,FJ6cTKn5MUw_000010,1538,3,1326,CxSALNdzjKs_000125,blowtorch igniting,1.025443179969443e-05,False,False
10k,vggss,FJ6cTKn5MUw_000010,1538,4,924,9-tUObAs28M_000030,car passing by,1.1712191735568922e-05,False,False
10k,vggss,FK1DCWrW02s_000030,1539,1,4938,vhUM-UOKpSk_000053,playing ukulele,5.4628276302537415e-06,False,True
10k,vggss,FK1DCWrW02s_000030,1539,2,5089,ymuNh7Cwhrs_000040,dog howling,6.5813928813440725e-06,False,False
10k,vggss,FK1DCWrW02s_000030,1539,3,3385,aKdPOb-VW7g_000437,"electric shaver, electric razor shaving",7.0450846578751225e-06,False,True
10k,vggss,FK1DCWrW02s_000030,1539,4,1195,BXoTkN2Frl4_000118,playing trombone,7.838922101655044e-06,False,False
10k,vggss,FKElIiHW0Ws_000001,1540,1,700,6HuIs2xW5kI_000104,fox barking,8.309447366627865e-06,False,False
10k,vggss,FKElIiHW0Ws_000001,1540,2,995,9kFZhnbKUXo_000030,people belly laughing,8.585406249039806e-06,False,True
10k,vggss,FKElIiHW0Ws_000001,1540,3,3557,cQjxonV53eo_000022,coyote howling,8.76646299730055e-06,False,False
10k,vggss,FKElIiHW0Ws_000001,1540,4,3252,_-W48cCMzXU_000102,baltimore oriole calling,9.508302355243359e-06,False,False
10k,vggss,FKbldjY5sJw_000020,1541,1,4696,raCIGB3B4mg_000271,driving snowmobile,6.4520090745645575e-06,False,False
10k,vggss,FKbldjY5sJw_000020,1541,2,3563,cVQsteRY8F4_000020,skidding,7.281964826688636e-06,False,False
10k,vggss,FKbldjY5sJw_000020,1541,3,934,97plxBxUju4_000010,playing clarinet,7.593181635456858e-06,False,True
10k,vggss,FKbldjY5sJw_000020,1541,4,2455,Q5o7RYwXkvI_000070,woodpecker pecking tree,8.029274795262609e-06,False,False
10k,vggss,FLuiWytkGd4_000029,1542,1,1092,AcLX-YyZE08_000167,car engine starting,3.958222805522382e-06,False,False
10k,vggss,FLuiWytkGd4_000029,1542,2,2882,VSkdiYt87rg_000030,people sobbing,4.682588041760027e-06,False,False
10k,vggss,FLuiWytkGd4_000029,1542,3,347,2SchRwpsT7s_000048,people battle cry,5.143000180396484e-06,False,False
10k,vggss,FLuiWytkGd4_000029,1542,4,3359,a59ivTlYoNk_000310,people screaming,6.872140147606842e-06,False,True
10k,vggss,FMLhPfYb-oY_000030,1543,1,3199,ZMcJY8yLjUs_000011,magpie calling,2.2812180759501643e-05,False,True
10k,vggss,FMLhPfYb-oY_000030,1543,2,1772,HyqNo624chI_000114,gibbon howling,2.337572368560359e-05,False,False
10k,vggss,FMLhPfYb-oY_000030,1543,3,2433,PlF1Z9YWZck_000075,elephant trumpeting,2.6246347260894254e-05,False,False
10k,vggss,FMLhPfYb-oY_000030,1543,4,2637,SHkCnBJoZkc_000010,magpie calling,3.426216062507592e-05,False,False
10k,vggss,FMr1WHtXJbc_000030,1544,1,90,-rTTPoBJNI4_000123,playing tambourine,4.065663688379573e-06,False,False
10k,vggss,FMr1WHtXJbc_000030,1544,2,170,0bBJkY4_zs8_000033,elk bugling,8.204258847399615e-06,False,False
10k,vggss,FMr1WHtXJbc_000030,1544,3,609,5Hr6HKMTS18_000400,"child speech, kid speaking",1.0739519893832039e-05,False,False
10k,vggss,FMr1WHtXJbc_000030,1544,4,3515,brpJxppIbDI_000140,chicken crowing,1.1345734492351767e-05,False,False
10k,vggss,FNFgjJ00J9w_000030,1545,1,4806,tYEIYOHYtso_000000,people hiccup,2.8910640139656607e-06,False,False
10k,vggss,FNFgjJ00J9w_000030,1545,2,3195,ZIgZ_OKQyF0_000215,"donkey, ass braying",5.038355084252544e-06,False,False
10k,vggss,FNFgjJ00J9w_000030,1545,3,3209,ZUp2sBZvw5Q_000082,train wheels squealing,6.236722583707888e-06,False,False
10k,vggss,FNFgjJ00J9w_000030,1545,4,456,3Vpt-gR-8Lk_000030,cat purring,6.652042429777794e-06,False,False
10k,vggss,FQHhMhW4sHw_000040,1546,1,153,0RZRFj7zDnQ_000030,playing cello,5.206869900575839e-06,False,False
10k,vggss,FQHhMhW4sHw_000040,1546,2,991,9i3NIA1NLeY_000060,playing harpsichord,1.0271614883095026e-05,False,False
10k,vggss,FQHhMhW4sHw_000040,1546,3,3131,YOA1JOyd7cw_000030,"playing steel guitar, slide guitar",2.5949982955353335e-05,False,False
10k,vggss,FQHhMhW4sHw_000040,1546,4,4363,n0Bbn5VNaMg_000043,playing bass drum,2.903072163462639e-05,False,False
10k,vggss,FRoMl49q5gc_000160,1547,1,4382,nAS_8fZfU_Y_000034,driving snowmobile,1.2603393770405091e-05,False,False
10k,vggss,FRoMl49q5gc_000160,1547,2,3174,YuvmP7Lsr2k_000030,"male speech, man speaking",1.311285905103432e-05,False,False
10k,vggss,FRoMl49q5gc_000160,1547,3,577,4xWlOt4GOzs_000203,bull bellowing,1.4959081454435363e-05,False,False
10k,vggss,FRoMl49q5gc_000160,1547,4,2595,RliBuXFTL-o_000036,electric grinder grinding,1.6012585547287017e-05,False,True
10k,vggss,FRwFfq3Tl1g_000310,1548,1,2509,Qlov2pGggJ0_000101,tractor digging,2.4113262043101713e-05,False,True
10k,vggss,FRwFfq3Tl1g_000310,1548,2,2742,ThVGE9TjEjM_000136,magpie calling,2.5773539164219983e-05,False,False
10k,vggss,FRwFfq3Tl1g_000310,1548,3,556,4jKkc7qQQ88_000016,dog baying,2.63038255070569e-05,False,True
10k,vggss,FRwFfq3Tl1g_000310,1548,4,657,5qWSbdY3IvQ_000005,baltimore oriole calling,2.834756742231548e-05,False,False
10k,vggss,FRzHx9ibb9I_000240,1549,1,1619,GSAMEMX_oAg_000200,playing ukulele,6.998749540798599e-06,False,False
10k,vggss,FRzHx9ibb9I_000240,1549,2,1931,JlmUCZKjkuY_000244,"playing violin, fiddle",8.627737770439126e-06,False,False
10k,vggss,FRzHx9ibb9I_000240,1549,3,1501,EhvCJi5Zbsw_000088,playing congas,9.576067895977758e-06,False,False
10k,vggss,FRzHx9ibb9I_000240,1549,4,4174,kX4-OMWCdCc_000150,playing cello,1.1418910617067013e-05,False,False
10k,vggss,FTOafffuu5U_000150,1550,1,2602,RpGRpTpEHTs_000109,disc scratching,2.2044538127374835e-05,False,False
10k,vggss,FTOafffuu5U_000150,1550,2,2919,VpYJRHq8TC0_000110,singing bowl,3.16746263706591e-05,False,False
10k,vggss,FTOafffuu5U_000150,1550,3,2402,PPMAUKxAcXM_000086,children shouting,3.3812295441748574e-05,False,False
10k,vggss,FTOafffuu5U_000150,1550,4,683,6BitLl5Bnxw_000030,skidding,3.4392887755529955e-05,False,False
10k,vggss,FZiKkwC6bIE_000000,1551,1,4974,wfRWvI16wxw_000047,lions growling,4.8919378059508745e-06,False,False
10k,vggss,FZiKkwC6bIE_000000,1551,2,4807,tZFs-kLTpyg_000003,train whistling,7.253895546455169e-06,False,False
10k,vggss,FZiKkwC6bIE_000000,1551,3,1008,9u9Zgbbngkg_000030,"bird chirping, tweeting",8.815959517960437e-06,False,False
10k,vggss,FZiKkwC6bIE_000000,1551,4,4656,r1am09HyMkA_000040,people booing,8.889588571037166e-06,False,False
10k,vggss,FaMZfnJKuqA_000019,1552,1,2486,QRLfJ0FuEbc_000267,sea lion barking,1.5699763025622815e-05,False,False
10k,vggss,FaMZfnJKuqA_000019,1552,2,494,4-DcTjFR4qw_000100,car passing by,1.9931787392124534e-05,False,False
10k,vggss,FaMZfnJKuqA_000019,1552,3,3229,ZkUT6D-H7mk_000006,"ice cream truck, ice cream van",2.5677807570900768e-05,False,False
10k,vggss,FaMZfnJKuqA_000019,1552,4,3348,a0bjjOHwpjg_000012,gibbon howling,2.7262762159807608e-05,False,False
10k,vggss,FatuEXsaQ20_000030,1553,1,3325,_k2hN2MlHoA_000030,people belly laughing,9.757273801369593e-06,False,True
10k,vggss,FatuEXsaQ20_000030,1553,2,3449,b2yU1j1P7n4_000058,beat boxing,1.1661772987281438e-05,False,False
10k,vggss,FatuEXsaQ20_000030,1553,3,3661,dnjPwzmnCbk_000293,black capped chickadee calling,1.194715059682494e-05,False,False
10k,vggss,FatuEXsaQ20_000030,1553,4,3220,ZdYth-f68M0_000192,yodelling,1.2295174201426562e-05,False,False
10k,vggss,FayXchyGICg_000027,1554,1,1326,CxSALNdzjKs_000125,blowtorch igniting,6.560675046785036e-06,False,True
10k,vggss,FayXchyGICg_000027,1554,2,2813,UZidCXq6gmw_000006,electric grinder grinding,7.016031759121688e-06,False,False
10k,vggss,FayXchyGICg_000027,1554,3,4458,oEMLpCOWrqY_000030,cat caterwauling,8.78129867487587e-06,False,False
10k,vggss,FayXchyGICg_000027,1554,4,4974,wfRWvI16wxw_000047,lions growling,9.011147994897328e-06,False,False
10k,vggss,FbwgXeLSRTE_000002,1555,1,4733,s2avsLDhTUM_000062,cricket chirping,1.2138370038883295e-05,False,False
10k,vggss,FbwgXeLSRTE_000002,1555,2,4211,l-qyJLFOVYI_000000,cheetah chirrup,2.5032617486431263e-05,False,False
10k,vggss,FbwgXeLSRTE_000002,1555,3,662,5wC1sG4US3Y_000205,playing bass drum,3.0346232961164787e-05,False,False
10k,vggss,FbwgXeLSRTE_000002,1555,4,2305,O69hivnI5oM_000073,playing castanets,3.186321191606112e-05,False,True
10k,vggss,Fc_P1r8SSRw_000071,1556,1,278,1hoUEfsTmdE_000030,female singing,1.2511822205851786e-05,False,False
10k,vggss,Fc_P1r8SSRw_000071,1556,2,4598,qJT2h5uGAC0_000930,male singing,2.078027682728134e-05,False,False
10k,vggss,Fc_P1r8SSRw_000071,1556,3,4034,iYE4gYV7RA0_000060,playing hammond organ,2.4840173864504322e-05,False,False
10k,vggss,Fc_P1r8SSRw_000071,1556,4,3045,XMATVI0hyR4_000093,yodelling,2.5894554710248485e-05,False,True
10k,vggss,FfwAkXR6JMc_000025,1557,1,3518,btzP6UEH1pI_000412,slot machine,1.1816273399745114e-05,False,True
10k,vggss,FfwAkXR6JMc_000025,1557,2,5009,xJq5BhrKS4A_000007,fireworks banging,1.32237055368023e-05,False,False
10k,vggss,FfwAkXR6JMc_000025,1557,3,4919,vUui_D_rT9c_000034,chicken clucking,1.457682537875371e-05,False,False
10k,vggss,FfwAkXR6JMc_000025,1557,4,2726,TXW3Qm9qT0c_000030,people shuffling,1.56157275341684e-05,False,False
10k,vggss,FgzVC4jxtxg_000100,1558,1,259,1_0T2ZIjWnw_000031,"playing violin, fiddle",6.4355153881479055e-06,False,False
10k,vggss,FgzVC4jxtxg_000100,1558,2,2302,O41WqVK8Cjw_000100,playing shofar,1.4448866750171874e-05,False,False
10k,vggss,FgzVC4jxtxg_000100,1558,3,4664,r8EDAvs9gLg_000027,cow lowing,1.4668140465801116e-05,False,True
10k,vggss,FgzVC4jxtxg_000100,1558,4,663,5x2orPz0jq0_000012,playing bugle,1.668162440182641e-05,False,False
10k,vggss,Fh6RuC3pNhw_000030,1559,1,1771,HxQgKit-huA_000000,people crowd,1.9378117940505035e-05,False,False
10k,vggss,Fh6RuC3pNhw_000030,1559,2,3051,XS-3djsJWTA_000360,playing acoustic guitar,2.1621342966682278e-05,False,False
10k,vggss,Fh6RuC3pNhw_000030,1559,3,1186,BT2JPFpMrzM_000002,lions growling,3.0213966965675354e-05,False,False
10k,vggss,Fh6RuC3pNhw_000030,1559,4,3270,_8VTJcZAwaw_000003,playing tambourine,3.7564008380286396e-05,False,False
10k,vggss,FjRjHKz1kU0_000030,1560,1,5046,xtU4NZPuylU_000000,fireworks banging,4.561271452985238e-06,False,False
10k,vggss,FjRjHKz1kU0_000030,1560,2,1562,Fl_gvQ9bPvM_000129,eletric blender running,8.227683792938478e-06,False,False
10k,vggss,FjRjHKz1kU0_000030,1560,3,413,3AcKnYk_cLY_000030,"motorboat, speedboat acceleration",1.0627636584104039e-05,False,False
10k,vggss,FjRjHKz1kU0_000030,1560,4,2809,UWz5OIijWM4_000030,driving motorcycle,1.0643864698067773e-05,False,True
10k,vggss,Fl0yc47JSWM_000025,1561,1,1428,Dr0Crzj0f4I_000141,snake rattling,6.110160938987974e-06,False,False
10k,vggss,Fl0yc47JSWM_000025,1561,2,1697,HJhFxiKjBoo_000030,horse clip-clop,8.904026799427811e-06,False,False
10k,vggss,Fl0yc47JSWM_000025,1561,3,858,8Aq06SXi6G8_000010,coyote howling,1.0116371413460001e-05,False,True
10k,vggss,Fl0yc47JSWM_000025,1561,4,767,70CtvdsGQf4_000002,cat caterwauling,1.299021369050024e-05,False,False
10k,vggss,Fl_gvQ9bPvM_000129,1562,1,1702,HKvimMUXe7c_000181,people eating crisps,4.124456609133631e-06,False,False
10k,vggss,Fl_gvQ9bPvM_000129,1562,2,4626,qcBV8r9ADAw_000108,mynah bird singing,4.559176886687055e-06,False,False
10k,vggss,Fl_gvQ9bPvM_000129,1562,3,2408,PUwNDssbDXw_000000,toilet flushing,4.980426638212521e-06,False,False
10k,vggss,Fl_gvQ9bPvM_000129,1562,4,379,2kQCMxf0onU_000036,cat hissing,5.053918812336633e-06,False,False
10k,vggss,Fm5ZiCupuqc_000045,1563,1,4589,qC9C5ejBrzg_000126,air conditioning noise,6.076236331864493e-06,False,False
10k,vggss,Fm5ZiCupuqc_000045,1563,2,3097,Y0zPnwGCSw0_000048,fox barking,6.215920166141586e-06,False,False
10k,vggss,Fm5ZiCupuqc_000045,1563,3,1913,JXZuAd9Lgew_000020,dog bow-wow,6.819677764724474e-06,False,False
10k,vggss,Fm5ZiCupuqc_000045,1563,4,2966,WTQhmOYZNJQ_000024,people booing,8.440942110610195e-06,False,False
10k,vggss,FmekHi2dLdI_000083,1564,1,3318,_dlpgziE7CU_000010,"cattle, bovinae cowbell",1.0387729162175674e-05,False,True
10k,vggss,FmekHi2dLdI_000083,1564,2,2255,NXCTvtrCPXs_000177,chipmunk chirping,1.1116011592093855e-05,False,False
10k,vggss,FmekHi2dLdI_000083,1564,3,1345,D7iyQCgox0g_000017,chipmunk chirping,2.0293273337301798e-05,False,False
10k,vggss,FmekHi2dLdI_000083,1564,4,5003,xAJtCxlsvGg_000084,warbler chirping,2.177552414650563e-05,False,False
10k,vggss,FmpWIi0pt7o_000094,1565,1,4731,s-5NrplJjlg_000383,"race car, auto racing",7.928229024400935e-06,False,False
10k,vggss,FmpWIi0pt7o_000094,1565,2,3271,_A30xsFBMXA_000040,fire truck siren,8.316156709042843e-06,False,False
10k,vggss,FmpWIi0pt7o_000094,1565,3,4394,nMoJVla31tc_000120,splashing water,1.4055318388273008e-05,False,False
10k,vggss,FmpWIi0pt7o_000094,1565,4,3372,aDclY0lRUu8_000129,people eating noodle,1.4082131201575976e-05,False,False
10k,vggss,FndCEC7yK2g_000104,1566,1,4635,qhyrLOJ7LcQ_000440,fire truck siren,6.764910267520463e-06,False,False
10k,vggss,FndCEC7yK2g_000104,1566,2,2131,M9r2bFnSN1w_000433,forging swords,8.121112841763534e-06,False,False
10k,vggss,FndCEC7yK2g_000104,1566,3,192,0q9FUj_2qMc_000539,hedge trimmer running,9.55724772211397e-06,False,False
10k,vggss,FndCEC7yK2g_000104,1566,4,1061,AKmkhvb9shk_000000,baltimore oriole calling,1.2612868886208162e-05,False,False
10k,vggss,Fo_FDiZhzDo_000030,1567,1,2697,T6cqaSkv9MQ_000084,baltimore oriole calling,1.116151634050766e-05,False,False
10k,vggss,Fo_FDiZhzDo_000030,1567,2,2908,Via5YWUC1Lk_000180,black capped chickadee calling,1.1904837265319657e-05,False,False
10k,vggss,Fo_FDiZhzDo_000030,1567,3,453,3T8XhCkaA8M_000030,"motorboat, speedboat acceleration",1.323588458035374e-05,False,True
10k,vggss,Fo_FDiZhzDo_000030,1567,4,3582,ciVsS-oZEPc_000103,elephant trumpeting,1.4600379472540226e-05,False,False
10k,vggss,Fot4v0DdGyE_000020,1568,1,3135,YPuFEZZxSdg_000233,playing tympani,1.728419192659203e-05,False,False
10k,vggss,Fot4v0DdGyE_000020,1568,2,1958,K49OWIVNULE_000220,fireworks banging,2.6601346689858474e-05,False,False
10k,vggss,Fot4v0DdGyE_000020,1568,3,2347,Oc9azgD3RJ8_000030,people babbling,2.6604071535984986e-05,False,False
10k,vggss,Fot4v0DdGyE_000020,1568,4,1923,JgXnbgS_XBk_000480,skidding,2.6885179977398366e-05,False,False
10k,vggss,FpYuJwh_vo8_000070,1569,1,2072,LLkNFGrrgUo_000030,"engine accelerating, revving, vroom",1.2333249287621584e-05,False,False
10k,vggss,FpYuJwh_vo8_000070,1569,2,557,4k74Cvw2rLU_000160,bird squawking,1.2541589057946112e-05,False,True
10k,vggss,FpYuJwh_vo8_000070,1569,3,4480,ohPrrSyvV-Y_000034,bull bellowing,1.303834687860217e-05,False,False
10k,vggss,FpYuJwh_vo8_000070,1569,4,4238,lJSwhBfEdyA_000079,cow lowing,1.3101871445542201e-05,False,False
10k,vggss,FrCNRlxXulg_000012,1570,1,3163,YqvKDLbboxE_000027,parrot talking,3.7997485833329847e-06,False,False
10k,vggss,FrCNRlxXulg_000012,1570,2,2015,Kp3-Drt61_M_000046,people giggling,6.5327726588293444e-06,False,False
10k,vggss,FrCNRlxXulg_000012,1570,3,3110,Y6lUctPmnoc_000007,"donkey, ass braying",1.2249672181496862e-05,False,False
10k,vggss,FrCNRlxXulg_000012,1570,4,2789,UFSp546472I_000010,people hiccup,1.4723900676472113e-05,False,False
10k,vggss,FrJx8vk4GWs_000100,1571,1,3435,aqhhfkXKJ1o_000010,playing electric guitar,2.093455805152189e-05,False,False
10k,vggss,FrJx8vk4GWs_000100,1571,2,88,-r2-9oyIzkQ_000030,male singing,2.5963941880036145e-05,False,False
10k,vggss,FrJx8vk4GWs_000100,1571,3,3233,ZmgkpmzvL6c_000030,playing bass guitar,3.298271258245222e-05,False,False
10k,vggss,FrJx8vk4GWs_000100,1571,4,2218,N3B-vKpsKoE_000125,cow lowing,3.496529461699538e-05,False,False
10k,vggss,FrLkQovl2Ok_000000,1572,1,2369,OugiXVgs0tA_000069,blowtorch igniting,7.848419954825658e-06,False,False
10k,vggss,FrLkQovl2Ok_000000,1572,2,1589,G3c7Ye58Y2Q_000025,driving snowmobile,9.01168277778197e-06,False,False
10k,vggss,FrLkQovl2Ok_000000,1572,3,4457,oEFUBoCTThI_000002,bull bellowing,1.1411179002607241e-05,False,False
10k,vggss,FrLkQovl2Ok_000000,1572,4,4289,m4HJsIC5-x0_000345,cow lowing,1.1770036508096382e-05,False,False
10k,vggss,FrnRa5sseEM_000104,1573,1,573,4vsI0Kwn8jY_000030,playing banjo,1.1559644008229952e-05,False,True
10k,vggss,FrnRa5sseEM_000104,1573,2,2550,R6hwadNOJcg_000156,playing oboe,4.1593550122343004e-05,False,True
10k,vggss,FrnRa5sseEM_000104,1573,3,246,1PN-bfs2EhY_000030,child singing,5.3471714636543766e-05,False,False
10k,vggss,FrnRa5sseEM_000104,1573,4,3238,Zook_bGHT3E_000030,playing cello,5.754510493716225e-05,False,False
10k,vggss,FsO5303dhUc_000072,1574,1,451,3T3hm1hHCto_000228,snake rattling,2.857274466805393e-06,False,False
10k,vggss,FsO5303dhUc_000072,1574,2,3560,cRT5SWbyA54_000004,lions roaring,3.419308086449746e-06,False,False
10k,vggss,FsO5303dhUc_000072,1574,3,2656,SX5-0_j1leg_001008,forging swords,3.617379206843907e-06,False,True
10k,vggss,FsO5303dhUc_000072,1574,4,224,18r-Vtspi8g_000030,splashing water,4.057525075040758e-06,False,False
10k,vggss,FsVcCpJ6Gak_000030,1575,1,1013,9xV0nmojVeg_000030,playing acoustic guitar,7.807979272911325e-06,False,False
10k,vggss,FsVcCpJ6Gak_000030,1575,2,4341,mhQGbJQlVns_000002,baby crying,1.0626495168253314e-05,False,True
10k,vggss,FsVcCpJ6Gak_000030,1575,3,2606,RrZHOh77F3Q_000042,child singing,1.0856822882487904e-05,False,False
10k,vggss,FsVcCpJ6Gak_000030,1575,4,3195,ZIgZ_OKQyF0_000215,"donkey, ass braying",1.1965886187681463e-05,False,False
10k,vggss,Fsu8KjtWhPo_000003,1576,1,2099,LiXfod3qOQw_000020,turkey gobbling,2.519919326005038e-05,False,False
10k,vggss,Fsu8KjtWhPo_000003,1576,2,4537,pWLDewht-Kw_000156,black capped chickadee calling,2.6793270080816e-05,False,False
10k,vggss,Fsu8KjtWhPo_000003,1576,3,1843,IiCNAp2sR9c_000030,singing choir,3.4540506021585315e-05,False,False
10k,vggss,Fsu8KjtWhPo_000003,1576,4,5062,y8Gfi9gGPRc_000248,people giggling,3.828129047178663e-05,False,False
10k,vggss,Fsu8KjtWhPo_000079,1577,1,3574,cdbYsoEasio_000070,people screaming,1.5897776393103413e-05,False,True
10k,vggss,Fsu8KjtWhPo_000079,1577,2,4853,u7eeBFLqfoM_000180,woodpecker pecking tree,2.907357702497393e-05,False,False
10k,vggss,Fsu8KjtWhPo_000079,1577,3,1517,F-bjopMLAo4_000090,barn swallow calling,3.2202886359300464e-05,False,False
10k,vggss,Fsu8KjtWhPo_000079,1577,4,5131,zey5f-NjbtE_000002,people giggling,3.472751996014267e-05,False,False
10k,vggss,FsywuRmOMTM_000030,1578,1,632,5X7flUpy7Ts_000015,cow lowing,1.1371926120773423e-05,False,True
10k,vggss,FsywuRmOMTM_000030,1578,2,4287,m2HW_e9DDhg_000013,francolin calling,1.1607455235207453e-05,False,False
10k,vggss,FsywuRmOMTM_000030,1578,3,3863,gBRTGtmHZW0_000154,slot machine,1.2747365872201044e-05,False,False
10k,vggss,FsywuRmOMTM_000030,1578,4,4701,rdVo1ikBoJA_000000,people sobbing,1.3172358194424305e-05,False,False
10k,vggss,Fup02r6oh-8_000030,1579,1,3826,fqvUeh_JTic_000001,chinchilla barking,4.288836407795316e-06,False,True
10k,vggss,Fup02r6oh-8_000030,1579,2,4967,wTN2MR0oMZ0_000032,playing glockenspiel,4.6288164412544575e-06,False,False
10k,vggss,Fup02r6oh-8_000030,1579,3,4685,rPGgxEE2hjk_000091,pheasant crowing,6.021812168910401e-06,False,False
10k,vggss,Fup02r6oh-8_000030,1579,4,1954,K2bRcQYebN4_000004,magpie calling,9.627052349969745e-06,False,False
10k,vggss,FvmWB20IUaM_000184,1580,1,1469,EJJx3eIB6ro_000081,hedge trimmer running,6.961962208151817e-05,False,False
10k,vggss,FvmWB20IUaM_000184,1580,2,3640,dUjpH8UAycU_000012,goat bleating,7.839784666430205e-05,False,False
10k,vggss,FvmWB20IUaM_000184,1580,3,1864,Iy2HaWAAnvQ_000173,train whistling,8.231615356635302e-05,False,False
10k,vggss,FvmWB20IUaM_000184,1580,4,780,7B_3t_ELwxA_000030,playing harp,8.288100070785731e-05,False,False
10k,vggss,FwVYUHKoLtQ_000034,1581,1,3201,ZOkDV5Z3Nn8_000012,playing congas,7.137157354009105e-06,False,False
10k,vggss,FwVYUHKoLtQ_000034,1581,2,4795,tMXsrzj5YYA_000030,playing piano,7.271290087373927e-06,False,False
10k,vggss,FwVYUHKoLtQ_000034,1581,3,313,25QsgUI0x8U_000020,orchestra,1.033364242175594e-05,False,False
10k,vggss,FwVYUHKoLtQ_000034,1581,4,573,4vsI0Kwn8jY_000030,playing banjo,1.075929594662739e-05,False,True
10k,vggss,FxkZsO4Kd78_000022,1582,1,1340,D3BJuOwltoI_000010,driving motorcycle,2.6210929718217812e-05,False,True
10k,vggss,FxkZsO4Kd78_000022,1582,2,4952,w-5phSpjv8E_000018,people booing,2.9011975129833445e-05,False,False
10k,vggss,FxkZsO4Kd78_000022,1582,3,3070,XfLIbeSJSHE_000300,opening or closing drawers,2.9363573048613034e-05,False,False
10k,vggss,FxkZsO4Kd78_000022,1582,4,924,9-tUObAs28M_000030,car passing by,2.9938308216514997e-05,False,False
10k,vggss,Fz-dxPOWP58_000038,1583,1,2414,PZACLpEasFU_000030,typing on computer keyboard,7.470900072803488e-06,False,False
10k,vggss,Fz-dxPOWP58_000038,1583,2,3421,agkVG4i1-5k_000134,baltimore oriole calling,7.636421287315898e-06,False,False
10k,vggss,Fz-dxPOWP58_000038,1583,3,2823,UfkehxAd_M4_000040,people babbling,8.084641194727737e-06,False,False
10k,vggss,Fz-dxPOWP58_000038,1583,4,4035,iZqemiYznPQ_000454,telephone bell ringing,1.0187462066824082e-05,False,False
10k,vggss,FzzboZDObbs_000041,1584,1,3874,gMBz6lX9HNQ_000202,"electric shaver, electric razor shaving",1.1635422197286971e-05,False,False
10k,vggss,FzzboZDObbs_000041,1584,2,2116,M0FSrDPm6IE_000013,playing guiro,2.218344343418721e-05,False,False
10k,vggss,FzzboZDObbs_000041,1584,3,4278,lutN6JqHO_s_000173,playing cornet,2.6714549676398747e-05,False,False
10k,vggss,FzzboZDObbs_000041,1584,4,362,2YXcqoFlYFY_000160,fireworks banging,2.918485006375704e-05,False,False
10k,vggss,G--718JDmAQ_000000,1585,1,2239,NIUD5tnT_NQ_000308,people eating noodle,1.2769620298058726e-05,False,False
10k,vggss,G--718JDmAQ_000000,1585,2,385,2p37j052q3o_000004,alarm clock ringing,1.3633977687277365e-05,False,False
10k,vggss,G--718JDmAQ_000000,1585,3,2175,MZFo739aKwI_000109,cow lowing,1.4140226085146423e-05,False,False
10k,vggss,G--718JDmAQ_000000,1585,4,3422,ai3XR_nPrpI_000101,playing erhu,1.423145931767067e-05,False,False
10k,vggss,G-tO6Sqyiu4_000030,1586,1,3921,gpJFhQtQ4cs_000133,playing tympani,1.577944385644514e-05,False,True
10k,vggss,G-tO6Sqyiu4_000030,1586,2,4849,u2Nl7-qnStw_000026,cow lowing,1.8560951502877288e-05,False,False
10k,vggss,G-tO6Sqyiu4_000030,1586,3,267,1cqcTbDxsHM_000130,playing theremin,2.0628252968890592e-05,False,False
10k,vggss,G-tO6Sqyiu4_000030,1586,4,1286,CWY1Y5hjfpo_000030,playing bass guitar,2.0959454559488222e-05,False,False
10k,vggss,G2jq2X-00n4_000000,1587,1,4764,sdJgpGJBQcI_000560,goat bleating,1.4453701624006499e-05,False,False
10k,vggss,G2jq2X-00n4_000000,1587,2,1900,JLtieDCSa6Y_000000,people coughing,2.373726965743117e-05,False,False
10k,vggss,G2jq2X-00n4_000000,1587,3,1754,HkQHdrxx_v0_000010,people sobbing,2.470882100169547e-05,False,False
10k,vggss,G2jq2X-00n4_000000,1587,4,552,4go6CQ_RhYQ_000250,hair dryer drying,2.8399070288287476e-05,False,False
10k,vggss,G3Ze1ntr30g_000440,1588,1,1600,GC1ajVlK-ek_000050,"railroad car, train wagon",1.0682283573260065e-05,False,False
10k,vggss,G3Ze1ntr30g_000440,1588,2,155,0T966F09Q_8_000000,playing oboe,1.124606205848977e-05,False,False
10k,vggss,G3Ze1ntr30g_000440,1588,3,850,84fDGWoRtsU_000210,skateboarding,1.2226861144881696e-05,False,True
