scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
144k,flickr,11314266424,85,4,225,6067281197,_,1.0241064046567772e-05,True,False
144k,flickr,11650557765,86,1,65,10743985374,_,4.874841124546947e-06,True,False
144k,flickr,11650557765,86,2,214,5303633386,_,6.0758738982258365e-06,True,False
144k,flickr,11650557765,86,3,69,10795023275,_,1.277111005038023e-05,True,False
144k,flickr,11650557765,86,4,201,4755507106,_,1.7015219782479107e-05,True,False
144k,flickr,11764496003,87,1,199,4657718822,_,1.980862180062104e-05,True,False
144k,flickr,11764496003,87,2,181,3727937033,_,2.0452594981179573e-05,True,False
144k,flickr,11764496003,87,3,95,12158276143,_,2.109238448610995e-05,True,False
144k,flickr,11764496003,87,4,138,17140316339,_,2.4004446459002793e-05,True,False
144k,flickr,11765015695,88,1,188,3956341886,_,6.322899025690276e-06,True,True
144k,flickr,11765015695,88,2,106,13409856383,_,7.290228950296296e-06,True,False
144k,flickr,11765015695,88,3,193,4351373013,_,8.37879088066984e-06,True,False
144k,flickr,11765015695,88,4,130,16012165838,_,8.698554665897973e-06,True,False
144k,flickr,11776645404,89,1,235,7387939334,_,8.999434157885844e-07,True,False
144k,flickr,11776645404,89,2,222,5873098388,_,1.5674804672016762e-06,True,False
144k,flickr,11776645404,89,3,69,10795023275,_,1.6246084442173014e-06,True,False
144k,flickr,11776645404,89,4,177,3568893693,_,1.6554726016693166e-06,True,False
144k,flickr,12015590114,90,1,44,10446128125,_,2.1308571831468726e-06,True,False
144k,flickr,12015590114,90,2,53,10548273474,_,2.4913354081945727e-06,True,False
144k,flickr,12015590114,90,3,142,2401957951,_,2.9410753086267505e-06,True,False
144k,flickr,12015590114,90,4,98,12444360833,_,3.4656943626032444e-06,True,False
144k,flickr,12031178616,91,1,231,6669466181,_,6.081242190703051e-06,True,True
144k,flickr,12031178616,91,2,87,11764496003,_,1.0075575119117275e-05,True,False
144k,flickr,12031178616,91,3,111,13861270725,_,1.1223503861401696e-05,True,False
144k,flickr,12031178616,91,4,211,5194793239,_,1.1462306247267406e-05,True,False
144k,flickr,12048726756,92,1,173,3413119417,_,3.85361272492446e-06,True,False
144k,flickr,12048726756,92,2,104,13153991894,_,3.901073341694428e-06,True,True
144k,flickr,12048726756,92,3,88,11765015695,_,4.143308160564629e-06,True,True
144k,flickr,12048726756,92,4,227,6158154336,_,4.726557108369889e-06,True,False
144k,flickr,12066557153,93,1,142,2401957951,_,9.250615221390035e-06,True,False
144k,flickr,12066557153,93,2,104,13153991894,_,9.534247510600835e-06,True,False
144k,flickr,12066557153,93,3,60,10654057765,_,9.784648682398256e-06,True,False
144k,flickr,12066557153,93,4,80,11036641226,_,9.929820407705847e-06,True,False
144k,flickr,12103535156,94,1,225,6067281197,_,5.463812158268411e-06,True,False
144k,flickr,12103535156,94,2,151,2695985181,_,9.31977410800755e-06,True,False
144k,flickr,12103535156,94,3,183,3790233127,_,9.907343155646231e-06,True,False
144k,flickr,12103535156,94,4,61,10659354545,_,1.0844126336451154e-05,True,False
144k,flickr,12158276143,95,1,64,10701841844,_,8.278278073703405e-06,True,True
144k,flickr,12158276143,95,2,61,10659354545,_,9.777902050700504e-06,True,True
144k,flickr,12158276143,95,3,242,8294094053,_,1.02119411167223e-05,True,False
144k,flickr,12158276143,95,4,168,3109408703,_,1.098071334126871e-05,True,False
144k,flickr,12328837165,96,1,120,14678892718,_,3.979004759457894e-06,True,False
144k,flickr,12328837165,96,2,21,10129791115,_,4.616414116753731e-06,True,False
144k,flickr,12328837165,96,3,206,4957886467,_,5.275884177535772e-06,True,False
144k,flickr,12328837165,96,4,129,15994498891,_,5.721176876249956e-06,True,True
144k,flickr,12373955905,97,1,196,4543136011,_,1.1011607057298534e-05,True,True
144k,flickr,12373955905,97,2,68,10771238614,_,1.1816555343102664e-05,True,False
144k,flickr,12373955905,97,3,240,7897462346,_,1.375343526888173e-05,True,False
144k,flickr,12373955905,97,4,131,16101081359,_,1.48318276842474e-05,True,False
144k,flickr,12444360833,98,1,7,10035917404,_,5.585412964137504e-06,True,False
144k,flickr,12444360833,98,2,29,10246013484,_,5.9796338973683305e-06,True,False
144k,flickr,12444360833,98,3,168,3109408703,_,6.587126335944049e-06,True,False
144k,flickr,12444360833,98,4,152,2698329253,_,6.907273018441629e-06,True,False
144k,flickr,12512072175,99,1,14,10080652613,_,3.554247541615041e-06,True,False
144k,flickr,12512072175,99,2,246,9309351423,_,4.968888333678478e-06,True,False
144k,flickr,12512072175,99,3,144,2432219254,_,5.4012621149013285e-06,True,False
144k,flickr,12512072175,99,4,50,10481128583,_,5.672825864166953e-06,True,False
144k,flickr,12534178685,100,1,87,11764496003,_,2.799667299768771e-06,True,False
144k,flickr,12534178685,100,2,4,10013411946,_,3.114531409664778e-06,True,False
144k,flickr,12534178685,100,3,207,4965189170,_,3.870067303068936e-06,True,False
144k,flickr,12534178685,100,4,243,8311669586,_,3.9964243114809506e-06,True,False
144k,flickr,12598610153,101,1,237,7623513024,_,2.6511943360674195e-06,True,False
144k,flickr,12598610153,101,2,210,5179649119,_,2.754916067715385e-06,True,True
144k,flickr,12598610153,101,3,145,2462141223,_,2.841236437234329e-06,True,False
144k,flickr,12598610153,101,4,57,10610974774,_,3.099175955867395e-06,True,False
144k,flickr,12599965145,102,1,243,8311669586,_,4.363223979453323e-06,True,False
144k,flickr,12599965145,102,2,93,12066557153,_,7.169717719079927e-06,True,True
144k,flickr,12599965145,102,3,240,7897462346,_,8.012194484763313e-06,True,False
144k,flickr,12599965145,102,4,235,7387939334,_,8.194630936486647e-06,True,False
144k,flickr,12729873904,103,1,105,13234495505,_,8.526884812454227e-06,True,False
144k,flickr,12729873904,103,2,192,4303617148,_,9.966180186893325e-06,True,False
144k,flickr,12729873904,103,3,163,2935372113,_,1.1961006748606451e-05,True,True
144k,flickr,12729873904,103,4,110,13721325644,_,1.2559802598843817e-05,True,False
144k,flickr,13153991894,104,1,129,15994498891,_,5.771314590674592e-06,True,False
144k,flickr,13153991894,104,2,213,5237296528,_,6.640931587753585e-06,True,False
144k,flickr,13153991894,104,3,182,3749326537,_,8.822134077490773e-06,True,False
144k,flickr,13153991894,104,4,99,12512072175,_,1.0301624570274726e-05,True,False
144k,flickr,13234495505,105,1,28,10234680056,_,1.515422627562657e-05,True,False
144k,flickr,13234495505,105,2,162,2907554899,_,1.5498690117965452e-05,True,False
144k,flickr,13234495505,105,3,40,10413912845,_,1.8957742213387974e-05,True,True
144k,flickr,13234495505,105,4,93,12066557153,_,2.0292645785957575e-05,True,True
144k,flickr,13409856383,106,1,240,7897462346,_,1.5198141227301676e-05,True,True
144k,flickr,13409856383,106,2,68,10771238614,_,1.5228480151563417e-05,True,True
144k,flickr,13409856383,106,3,64,10701841844,_,1.7132384527940303e-05,True,False
144k,flickr,13409856383,106,4,223,5906878321,_,1.7691179891698994e-05,True,False
144k,flickr,13447842855,107,1,208,5006362787,_,2.0722767658298835e-05,True,False
144k,flickr,13447842855,107,2,197,4576746825,_,2.1942390958429314e-05,True,False
144k,flickr,13447842855,107,3,113,14172932360,_,2.4681747163413092e-05,True,False
144k,flickr,13447842855,107,4,56,10557361454,_,2.563752786954865e-05,True,False
144k,flickr,13579448834,108,1,217,5490101320,_,2.6534489734331146e-05,True,False
144k,flickr,13579448834,108,2,245,9060997789,_,2.67008799710311e-05,True,False
144k,flickr,13579448834,108,3,53,10548273474,_,2.7610896722762845e-05,True,False
144k,flickr,13579448834,108,4,212,5220919991,_,2.868105730158277e-05,True,False
144k,flickr,13660204414,109,1,24,10165890496,_,9.199032319884282e-06,True,False
144k,flickr,13660204414,109,2,178,3668283413,_,1.098397569876397e-05,True,False
144k,flickr,13660204414,109,3,236,7560517176,_,1.1950159205298405e-05,True,False
144k,flickr,13660204414,109,4,121,14680986811,_,1.2029425306536723e-05,True,True
144k,flickr,13721325644,110,1,182,3749326537,_,3.836361884168582e-06,True,False
144k,flickr,13721325644,110,2,84,11154049584,_,3.939132056984818e-06,True,False
144k,flickr,13721325644,110,3,207,4965189170,_,5.467494247568538e-06,True,True
144k,flickr,13721325644,110,4,112,14062380939,_,6.1218147493491415e-06,True,False
144k,flickr,13861270725,111,1,10,10061269855,_,7.231695235532243e-06,True,False
144k,flickr,13861270725,111,2,44,10446128125,_,1.2088854418834671e-05,True,True
144k,flickr,13861270725,111,3,90,12015590114,_,1.3313471754372586e-05,True,False
144k,flickr,13861270725,111,4,244,8396975855,_,1.6714770026737824e-05,True,False
144k,flickr,14062380939,112,1,34,10304554474,_,4.898723545920802e-06,True,True
144k,flickr,14062380939,112,2,207,4965189170,_,6.448241492762463e-06,True,False
144k,flickr,14062380939,112,3,177,3568893693,_,7.119688689272152e-06,True,False
144k,flickr,14062380939,112,4,170,3207674548,_,7.132028713385807e-06,True,False
144k,flickr,14172932360,113,1,147,2499673064,_,4.995268682250753e-06,True,False
144k,flickr,14172932360,113,2,39,10409351364,_,5.04864374306635e-06,True,False
144k,flickr,14172932360,113,3,222,5873098388,_,6.152054083941039e-06,True,False
144k,flickr,14172932360,113,4,235,7387939334,_,7.388886388071114e-06,True,False
144k,flickr,14174434304,114,1,58,10624261424,_,2.9057139272481436e-06,True,False
144k,flickr,14174434304,114,2,1,10007936344,_,5.334890374797396e-06,True,False
144k,flickr,14174434304,114,3,166,3052033339,_,6.985163963690866e-06,True,False
144k,flickr,14174434304,114,4,235,7387939334,_,7.820312021067366e-06,True,False
144k,flickr,14203929291,115,1,126,15210828119,_,7.674130756640807e-06,True,True
144k,flickr,14203929291,115,2,135,16659090834,_,1.2041292393405456e-05,True,False
144k,flickr,14203929291,115,3,134,16563757295,_,1.2927806892548688e-05,True,False
144k,flickr,14203929291,115,4,89,11776645404,_,1.292846445721807e-05,True,True
144k,flickr,14414061986,116,1,209,5130986168,_,4.0475555579178035e-05,True,False
144k,flickr,14414061986,116,2,211,5194793239,_,4.190341496723704e-05,True,False
144k,flickr,14414061986,116,3,131,16101081359,_,4.750487278215587e-05,True,False
144k,flickr,14414061986,116,4,46,10468313544,_,4.891146454610862e-05,True,False
144k,flickr,14566072101,117,1,19,10119607346,_,1.4342124813992996e-05,True,False
144k,flickr,14566072101,117,2,17,10110769444,_,1.533022259536665e-05,True,False
144k,flickr,14566072101,117,3,3,10009662863,_,1.7787180695449933e-05,True,True
144k,flickr,14566072101,117,4,99,12512072175,_,1.7800397472456098e-05,True,False
144k,flickr,14648401332,118,1,97,12373955905,_,8.680579412612133e-06,True,True
144k,flickr,14648401332,118,2,134,16563757295,_,1.0007745913753752e-05,True,False
144k,flickr,14648401332,118,3,221,5801923729,_,1.3157762623450253e-05,True,False
144k,flickr,14648401332,118,4,232,6755812421,_,1.4772014765185304e-05,True,True
144k,flickr,14652810592,119,1,113,14172932360,_,1.864490877778735e-05,True,False
144k,flickr,14652810592,119,2,24,10165890496,_,2.3487493308493868e-05,True,False
144k,flickr,14652810592,119,3,121,14680986811,_,2.4129054509103298e-05,True,False
144k,flickr,14652810592,119,4,39,10409351364,_,2.491090890544001e-05,True,False
144k,flickr,14678892718,120,1,153,2766580444,_,5.020249318476999e-06,True,True
144k,flickr,14678892718,120,2,37,10389014583,_,1.1675028872559778e-05,True,False
144k,flickr,14678892718,120,3,219,5607310495,_,1.2560559298435692e-05,True,False
144k,flickr,14678892718,120,4,139,17537079145,_,1.5301442545023747e-05,True,False
144k,flickr,14680986811,121,1,205,4938432980,_,6.6147372308478225e-06,True,False
144k,flickr,14680986811,121,2,202,4758950312,_,7.441517936968012e-06,True,False
144k,flickr,14680986811,121,3,235,7387939334,_,1.0459883014846127e-05,True,False
144k,flickr,14680986811,121,4,17,10110769444,_,1.1904917300853413e-05,True,False
144k,flickr,14742398172,122,1,211,5194793239,_,7.504424502258189e-06,True,False
144k,flickr,14742398172,122,2,165,3012435981,_,9.631267857912462e-06,True,False
144k,flickr,14742398172,122,3,121,14680986811,_,9.72691850620322e-06,True,True
144k,flickr,14742398172,122,4,46,10468313544,_,1.0513714187254664e-05,True,False
144k,flickr,14778198185,123,1,96,12328837165,_,1.197085111925844e-06,True,False
144k,flickr,14778198185,123,2,76,10952523225,_,2.8260235467314487e-06,True,False
144k,flickr,14778198185,123,3,136,16804898716,_,3.107428483417607e-06,True,False
144k,flickr,14778198185,123,4,66,10751849775,_,4.071629518875852e-06,True,False
144k,flickr,14899015793,124,1,23,10163352444,_,1.6722869986551814e-05,True,True
144k,flickr,14899015793,124,2,228,6185482260,_,1.788900772226043e-05,True,True
144k,flickr,14899015793,124,3,60,10654057765,_,1.8468759662937373e-05,True,False
144k,flickr,14899015793,124,4,150,2630218696,_,1.939698813657742e-05,True,False
144k,flickr,15135657108,125,1,191,4180455681,_,4.105045718461042e-06,True,False
144k,flickr,15135657108,125,2,218,5601291878,_,4.4122325562057085e-06,True,False
144k,flickr,15135657108,125,3,224,5991393107,_,6.2954050008556806e-06,True,False
144k,flickr,15135657108,125,4,154,2778088729,_,6.372949883370893e-06,True,False
144k,flickr,15210828119,126,1,224,5991393107,_,6.224291155376704e-06,True,False
144k,flickr,15210828119,126,2,111,13861270725,_,6.7421547100821044e-06,True,True
144k,flickr,15210828119,126,3,115,14203929291,_,8.686001820024103e-06,True,False
144k,flickr,15210828119,126,4,69,10795023275,_,9.885940016829409e-06,True,False
144k,flickr,15679023977,127,1,130,16012165838,_,6.2838421399646904e-06,True,False
144k,flickr,15679023977,127,2,116,14414061986,_,7.519605787820183e-06,True,False
144k,flickr,15679023977,127,3,77,10979853044,_,8.994200470624492e-06,True,False
144k,flickr,15679023977,127,4,75,10939270325,_,1.0440624464536086e-05,True,False
144k,flickr,15799251138,128,1,135,16659090834,_,5.7847591961035505e-06,True,False
144k,flickr,15799251138,128,2,166,3052033339,_,5.8784157772606704e-06,True,False
144k,flickr,15799251138,128,3,132,16369370669,_,5.893004527024459e-06,True,False
144k,flickr,15799251138,128,4,134,16563757295,_,6.299547749222256e-06,True,False
144k,flickr,15994498891,129,1,145,2462141223,_,1.656242966419086e-05,True,False
144k,flickr,15994498891,129,2,127,15679023977,_,1.7695321730570868e-05,True,False
144k,flickr,15994498891,129,3,172,3403348616,_,1.851232082117349e-05,True,False
144k,flickr,15994498891,129,4,42,10440265465,_,1.9482009520288557e-05,True,False
144k,flickr,16012165838,130,1,43,10441843213,_,2.2414753402699716e-05,True,True
144k,flickr,16012165838,130,2,222,5873098388,_,2.4945424229372293e-05,True,False
144k,flickr,16012165838,130,3,78,10980225216,_,2.504709300410468e-05,True,False
144k,flickr,16012165838,130,4,109,13660204414,_,2.5823512260103598e-05,True,False
144k,flickr,16101081359,131,1,139,17537079145,_,2.653133606145275e-06,True,False
144k,flickr,16101081359,131,2,90,12015590114,_,2.9603679649881087e-06,True,False
144k,flickr,16101081359,131,3,215,5344317532,_,3.603850018407684e-06,True,False
144k,flickr,16101081359,131,4,15,10106776154,_,4.027376689919038e-06,True,False
144k,flickr,16369370669,132,1,246,9309351423,_,1.5634332157787867e-05,True,False
144k,flickr,16369370669,132,2,158,2858344348,_,2.2041311240172945e-05,True,False
144k,flickr,16369370669,132,3,205,4938432980,_,2.2228397938306443e-05,True,True
144k,flickr,16369370669,132,4,50,10481128583,_,2.2679148969473317e-05,True,False
144k,flickr,16419739420,133,1,202,4758950312,_,1.1106503734481521e-05,True,False
144k,flickr,16419739420,133,2,92,12048726756,_,1.1705134056683164e-05,True,False
144k,flickr,16419739420,133,3,176,3535748358,_,1.1750342309824191e-05,True,False
144k,flickr,16419739420,133,4,110,13721325644,_,1.3692320862901397e-05,True,False
144k,flickr,16563757295,134,1,61,10659354545,_,6.298764219536679e-06,True,False
144k,flickr,16563757295,134,2,159,2895192729,_,6.459954875026597e-06,True,False
144k,flickr,16563757295,134,3,238,7733838448,_,7.028255367913516e-06,True,False
144k,flickr,16563757295,134,4,165,3012435981,_,7.3547439569665585e-06,True,False
144k,flickr,16659090834,135,1,246,9309351423,_,1.0975462828355376e-05,True,False
144k,flickr,16659090834,135,2,142,2401957951,_,1.2740439160552341e-05,True,False
144k,flickr,16659090834,135,3,189,4007045926,_,1.8345677744946443e-05,True,True
144k,flickr,16659090834,135,4,84,11154049584,_,1.940895708685275e-05,True,False
144k,flickr,16804898716,136,1,142,2401957951,_,2.3266397874976974e-06,True,False
144k,flickr,16804898716,136,2,15,10106776154,_,2.8376432510412997e-06,True,False
144k,flickr,16804898716,136,3,189,4007045926,_,2.8691808893199777e-06,True,False
144k,flickr,16804898716,136,4,23,10163352444,_,3.7779607282573124e-06,True,False
144k,flickr,16950760048,137,1,179,3709678770,_,2.596046033431776e-05,True,False
144k,flickr,16950760048,137,2,66,10751849775,_,2.7557089197216555e-05,True,False
144k,flickr,16950760048,137,3,132,16369370669,_,2.7684014639817178e-05,True,False
144k,flickr,16950760048,137,4,138,17140316339,_,2.8444859708542936e-05,True,False
144k,flickr,17140316339,138,1,231,6669466181,_,1.37538299895823e-05,True,False
144k,flickr,17140316339,138,2,214,5303633386,_,1.866753154899925e-05,True,False
144k,flickr,17140316339,138,3,32,10283938426,_,1.9885352230630815e-05,True,True
144k,flickr,17140316339,138,4,16,10109936483,_,2.0055305867572315e-05,True,False
144k,flickr,17537079145,139,1,57,10610974774,_,8.831076229398604e-06,True,False
144k,flickr,17537079145,139,2,112,14062380939,_,1.1246271242271177e-05,True,False
144k,flickr,17537079145,139,3,121,14680986811,_,1.1677188012981787e-05,True,True
144k,flickr,17537079145,139,4,197,4576746825,_,1.2829422303184401e-05,True,False
144k,flickr,19306860381,140,1,166,3052033339,_,3.1464714993489906e-06,True,True
144k,flickr,19306860381,140,2,170,3207674548,_,5.1479578360158484e-06,True,False
144k,flickr,19306860381,140,3,228,6185482260,_,6.260445843508933e-06,True,False
144k,flickr,19306860381,140,4,235,7387939334,_,7.0697251430829056e-06,True,False
144k,flickr,20854461578,141,1,29,10246013484,_,7.33031629351899e-06,True,False
144k,flickr,20854461578,141,2,142,2401957951,_,9.374200089951046e-06,True,False
144k,flickr,20854461578,141,3,228,6185482260,_,9.821334060688969e-06,True,False
144k,flickr,20854461578,141,4,231,6669466181,_,1.088685621652985e-05,True,False
144k,flickr,2401957951,142,1,150,2630218696,_,7.864215149311349e-06,True,False
144k,flickr,2401957951,142,2,175,3484198977,_,9.93645971902879e-06,True,False
144k,flickr,2401957951,142,3,30,10268129763,_,1.1027997061319184e-05,True,False
144k,flickr,2401957951,142,4,128,15799251138,_,1.1741796697606333e-05,True,False
144k,flickr,2404965389,143,1,12,10069511285,_,3.6661782360170037e-05,True,False
144k,flickr,2404965389,143,2,156,2811549163,_,4.4763681216863915e-05,True,False
144k,flickr,2404965389,143,3,16,10109936483,_,4.785271084983833e-05,True,False
144k,flickr,2404965389,143,4,213,5237296528,_,4.996220377506688e-05,True,False
144k,flickr,2432219254,144,1,230,6458319057,_,7.011522029642947e-06,True,False
144k,flickr,2432219254,144,2,187,3908875350,_,8.555287422495894e-06,True,False
144k,flickr,2432219254,144,3,99,12512072175,_,9.296703865402378e-06,True,False
144k,flickr,2432219254,144,4,229,6289328021,_,1.060958038578974e-05,True,False
144k,flickr,2462141223,145,1,101,12598610153,_,5.674863132298924e-06,True,False
144k,flickr,2462141223,145,2,63,10667001125,_,8.620013431936968e-06,True,False
144k,flickr,2462141223,145,3,89,11776645404,_,9.375573426950723e-06,True,False
144k,flickr,2462141223,145,4,54,10549911663,_,9.88028205028968e-06,True,False
144k,flickr,2465634368,146,1,247,9456627660,_,6.496854894066928e-06,True,False
144k,flickr,2465634368,146,2,224,5991393107,_,7.432722668454517e-06,True,False
144k,flickr,2465634368,146,3,84,11154049584,_,8.080662155407481e-06,True,False
144k,flickr,2465634368,146,4,225,6067281197,_,8.081628948275466e-06,True,False
144k,flickr,2499673064,147,1,116,14414061986,_,1.4095850019657519e-05,True,False
144k,flickr,2499673064,147,2,77,10979853044,_,1.520255500508938e-05,True,False
144k,flickr,2499673064,147,3,67,10761625676,_,1.814002825994976e-05,True,False
144k,flickr,2499673064,147,4,159,2895192729,_,2.251826117571909e-05,True,False
144k,flickr,2509250774,148,1,72,10847897294,_,9.579949619364925e-06,True,False
144k,flickr,2509250774,148,2,86,11650557765,_,9.664531717135105e-06,True,False
144k,flickr,2509250774,148,3,44,10446128125,_,9.767731171450578e-06,True,False
144k,flickr,2509250774,148,4,135,16659090834,_,1.162507942353841e-05,True,False
144k,flickr,2542659118,149,1,244,8396975855,_,5.581925506703556e-06,True,False
144k,flickr,2542659118,149,2,214,5303633386,_,7.493479643017054e-06,True,False
144k,flickr,2542659118,149,3,239,7740990330,_,9.605327250028495e-06,True,True
144k,flickr,2542659118,149,4,30,10268129763,_,1.1182342859683558e-05,True,False
144k,flickr,2630218696,150,1,142,2401957951,_,3.138148940706742e-06,True,False
144k,flickr,2630218696,150,2,3,10009662863,_,3.869309239235008e-06,True,False
144k,flickr,2630218696,150,3,112,14062380939,_,4.1851949390547816e-06,True,True
144k,flickr,2630218696,150,4,89,11776645404,_,4.22968560087611e-06,True,False
144k,flickr,2695985181,151,1,199,4657718822,_,3.8160492294991855e-06,True,False
144k,flickr,2695985181,151,2,190,4041216001,_,4.432055902725551e-06,True,False
144k,flickr,2695985181,151,3,37,10389014583,_,5.4805814215797e-06,True,False
144k,flickr,2695985181,151,4,125,15135657108,_,5.647811576636741e-06,True,False
144k,flickr,2698329253,152,1,249,9761803312,_,1.654318293731194e-05,True,False
144k,flickr,2698329253,152,2,235,7387939334,_,1.8281853044754826e-05,True,False
144k,flickr,2698329253,152,3,80,11036641226,_,2.0979145119781606e-05,True,False
144k,flickr,2698329253,152,4,205,4938432980,_,2.1942247258266434e-05,True,False
144k,flickr,2766580444,153,1,35,10308472565,_,1.0963409295072779e-05,True,True
144k,flickr,2766580444,153,2,186,3896768873,_,1.2466487532947212e-05,True,False
144k,flickr,2766580444,153,3,218,5601291878,_,1.5132204680412542e-05,True,False
144k,flickr,2766580444,153,4,190,4041216001,_,1.581963078933768e-05,True,False
144k,flickr,2778088729,154,1,153,2766580444,_,5.148385753273033e-06,True,False
144k,flickr,2778088729,154,2,103,12729873904,_,6.521139766846318e-06,True,False
144k,flickr,2778088729,154,3,151,2695985181,_,8.190517291950528e-06,True,False
144k,flickr,2778088729,154,4,33,10289643764,_,8.259780770458747e-06,True,False
144k,flickr,2808068937,155,1,100,12534178685,_,6.357726761052618e-06,True,True
144k,flickr,2808068937,155,2,204,4876943924,_,1.2167329259682447e-05,True,False
144k,flickr,2808068937,155,3,219,5607310495,_,1.2474033610487822e-05,True,False
144k,flickr,2808068937,155,4,69,10795023275,_,1.308438822889002e-05,True,False
144k,flickr,2811549163,156,1,38,10409146004,_,5.494115157489432e-06,True,False
144k,flickr,2811549163,156,2,164,2961466546,_,6.149167802504962e-06,True,False
144k,flickr,2811549163,156,3,207,4965189170,_,6.209789717104286e-06,True,True
144k,flickr,2811549163,156,4,133,16419739420,_,6.888617463118862e-06,True,False
144k,flickr,2819123278,157,1,84,11154049584,_,1.985553535632789e-05,True,False
144k,flickr,2819123278,157,2,165,3012435981,_,2.2819305740995333e-05,True,False
144k,flickr,2819123278,157,3,68,10771238614,_,2.3520620743511245e-05,True,False
144k,flickr,2819123278,157,4,236,7560517176,_,2.4529017537133768e-05,True,False
144k,flickr,2858344348,158,1,102,12599965145,_,1.5684836398577318e-05,True,False
144k,flickr,2858344348,158,2,19,10119607346,_,1.987484938581474e-05,True,False
144k,flickr,2858344348,158,3,231,6669466181,_,2.06128679565154e-05,True,False
144k,flickr,2858344348,158,4,81,11050409385,_,2.1574320271611214e-05,True,False
144k,flickr,2895192729,159,1,196,4543136011,_,1.8449196431902237e-05,True,False
144k,flickr,2895192729,159,2,188,3956341886,_,1.972478821699042e-05,True,False
144k,flickr,2895192729,159,3,209,5130986168,_,2.4366296202060767e-05,True,False
144k,flickr,2895192729,159,4,136,16804898716,_,2.48235919571016e-05,True,False
144k,flickr,2897081671,160,1,39,10409351364,_,2.0265237253624946e-05,True,False
144k,flickr,2897081671,160,2,181,3727937033,_,2.0490086171776056e-05,True,False
144k,flickr,2897081671,160,3,173,3413119417,_,2.1250787540338933e-05,True,False
144k,flickr,2897081671,160,4,56,10557361454,_,2.2239082682062872e-05,True,False
144k,flickr,2897653916,161,1,223,5906878321,_,7.503864617319778e-05,True,False
144k,flickr,2897653916,161,2,196,4543136011,_,8.401589730056003e-05,True,False
144k,flickr,2897653916,161,3,106,13409856383,_,9.222795779351145e-05,True,False
144k,flickr,2897653916,161,4,121,14680986811,_,9.80863842414692e-05,True,False
144k,flickr,2907554899,162,1,9,10060697266,_,1.446245914848987e-05,True,False
144k,flickr,2907554899,162,2,126,15210828119,_,1.4779324374103453e-05,True,False
144k,flickr,2907554899,162,3,228,6185482260,_,1.610263279872015e-05,True,False
144k,flickr,2907554899,162,4,182,3749326537,_,1.6316977053065784e-05,True,False
144k,flickr,2935372113,163,1,152,2698329253,_,1.1126337085443083e-05,True,False
144k,flickr,2935372113,163,2,171,3230152596,_,1.1812743650807533e-05,True,True
144k,flickr,2935372113,163,3,108,13579448834,_,1.208653520734515e-05,True,False
144k,flickr,2935372113,163,4,2,10008553263,_,1.250862806045916e-05,True,False
144k,flickr,2961466546,164,1,12,10069511285,_,7.802920663380064e-06,True,False
144k,flickr,2961466546,164,2,235,7387939334,_,9.996744665841106e-06,True,False
144k,flickr,2961466546,164,3,124,14899015793,_,1.1375163921911735e-05,True,False
144k,flickr,2961466546,164,4,141,20854461578,_,1.2588180652528536e-05,True,False
144k,flickr,3012435981,165,1,156,2811549163,_,5.0159542297478765e-06,True,False
144k,flickr,3012435981,165,2,92,12048726756,_,5.048503680882277e-06,True,False
144k,flickr,3012435981,165,3,91,12031178616,_,6.574578492291039e-06,True,False
144k,flickr,3012435981,165,4,88,11765015695,_,7.708860721322708e-06,True,False
144k,flickr,3052033339,166,1,72,10847897294,_,8.539492228010204e-06,True,False
144k,flickr,3052033339,166,2,243,8311669586,_,1.3729872080148198e-05,True,False
144k,flickr,3052033339,166,3,246,9309351423,_,1.470233291911427e-05,True,False
144k,flickr,3052033339,166,4,174,3416359816,_,1.813714152376633e-05,True,True
144k,flickr,3102685146,167,1,147,2499673064,_,4.275285027688369e-05,True,False
144k,flickr,3102685146,167,2,237,7623513024,_,5.880869866814464e-05,True,False
144k,flickr,3102685146,167,3,194,4407899725,_,6.133709393907338e-05,True,False
144k,flickr,3102685146,167,4,67,10761625676,_,6.814679363742471e-05,True,False
144k,flickr,3109408703,168,1,106,13409856383,_,7.5817615652340464e-06,True,False
144k,flickr,3109408703,168,2,56,10557361454,_,9.496044185652863e-06,True,False
144k,flickr,3109408703,168,3,108,13579448834,_,9.532936019240879e-06,True,False
144k,flickr,3109408703,168,4,113,14172932360,_,9.7082356660394e-06,True,False
144k,flickr,3202731977,169,1,67,10761625676,_,4.6905210183467716e-05,True,False
144k,flickr,3202731977,169,2,123,14778198185,_,5.0031889259116724e-05,True,False
144k,flickr,3202731977,169,3,237,7623513024,_,6.35509641142562e-05,True,False
144k,flickr,3202731977,169,4,68,10771238614,_,6.752377521479502e-05,True,False
144k,flickr,3207674548,170,1,225,6067281197,_,3.537289012456313e-05,True,False
144k,flickr,3207674548,170,2,92,12048726756,_,3.5420391213847324e-05,True,False
144k,flickr,3207674548,170,3,11,10067897816,_,3.801163984462619e-05,True,False
144k,flickr,3207674548,170,4,199,4657718822,_,3.86311839974951e-05,True,False
144k,flickr,3230152596,171,1,139,17537079145,_,1.5638840977771906e-06,True,False
144k,flickr,3230152596,171,2,215,5344317532,_,2.078703346342081e-06,True,True
144k,flickr,3230152596,171,3,166,3052033339,_,2.5079823444684735e-06,True,False
144k,flickr,3230152596,171,4,20,10119736773,_,2.5384672426298494e-06,True,False
