scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels
10k,vggss,1379,DRC7KTs-BLc_000008,using sewing machines,4.4084903493057936e-05,0.00014380206994246691,5.637522554025054e-05,1.6875525034265593e-05,0.00010765166371129453,7.065509998938069e-05,4.102913226233795e-05,5.766541289631277e-05,3.076251596212387e-05,1.6875525034265593e-05,8.843941941449884e-06,0.00011303955398034304,3.949970050598495e-05,0.125,0.0,True,0.2139226198196411,"[4506, 731, 2965, 3061]","[""p0dBtgjr7-8_000030"", ""6gAQiZDRvXI_000011"", ""WSuGM1DGvCM_000006"", ""XZPPLt35KxU_000000""]","[""car engine knocking"", ""magpie calling"", ""people cheering"", ""people giggling""]"
10k,vggss,1380,DRSs6q_sTr4_000000,bird squawking,3.896658745361492e-05,4.923981032334268e-05,1.9773940948653035e-05,5.095553206047043e-06,3.861875302391127e-05,1.998151492443867e-05,1.604435055924114e-05,2.705277074710466e-05,1.1304366125841625e-05,5.095553206047043e-06,3.9154410842456855e-06,3.793544601649046e-05,1.4678387742605992e-05,0.59375,0.5,False,0.22957777976989746,"[5002, 2345, 4346, 5083]","[""x9gE-IPfg3M_000080"", ""ObdJilylBPw_000527"", ""mmkqzl_NHKs_000184"", ""ye0GZg0oR_I_000045""]","[""fireworks banging"", ""whale calling"", ""playing bugle"", ""yodelling""]"
10k,vggss,1381,DSGMDArb1QI_000030,"motorboat, speedboat acceleration",1.838788557506632e-05,2.3486692953156307e-05,7.068486411299091e-06,7.068486411299091e-06,2.0968367607565597e-05,7.715945685049519e-06,1.1826498848677147e-05,1.5363861166406423e-05,9.831648640101776e-06,7.068486411299091e-06,1.9329413589730393e-06,1.3655044313054532e-05,0.0,0.40625,0.25,False,0.4186050593852997,"[1625, 126, 3227, 1802]","[""GW4XJ_zY-SQ_000010"", ""0E6KS8B6DMc_000540"", ""Zhu5ogju62A_000001"", ""IIKc_1iCxMQ_000014""]","[""ice cream truck, ice cream van"", ""playing bass drum"", ""owl hooting"", ""playing bassoon""]"
10k,vggss,1382,DShnW2mZR-0_000002,opening or closing car electric windows,5.512360075954348e-05,4.357183206593618e-05,2.3386335669783875e-05,1.1783820809796453e-05,4.449268089956604e-05,1.9153192624798976e-05,1.9045281078433618e-05,3.039028524653986e-05,1.495806372986408e-05,1.1783820809796453e-05,2.484769311195123e-06,2.86137692455668e-05,1.1602514859987423e-05,0.75,0.5,False,0.3432966470718384,"[4146, 2800, 4159, 1805]","[""kEa1IlvIW0k_000039"", ""UMidlzROhC0_000082"", ""kO8TVRcXI98_000303"", ""IJXrQCDz-wc_000233""]","[""playing tambourine"", ""eletric blender running"", ""elk bugling"", ""people eating noodle""]"
10k,vggss,1383,DTkc7PSmJ90_000030,playing hammond organ,5.532497743843123e-05,6.11617651884444e-05,2.1893283701501787e-05,5.396205324359471e-06,4.8968235205393285e-05,3.6361892853165045e-05,1.0261462193739135e-05,2.2082025679992512e-05,8.627769602753688e-06,5.396205324359471e-06,1.8739735878625652e-06,5.253399649518542e-05,1.6497078831889667e-05,0.6875,0.5,False,0.14106476306915283,"[4296, 3553, 4129, 4223]","[""mCaniZpghFE_000310"", ""cN5WLE0XTsE_000185"", ""jy9DUEVrrIQ_000192"", ""l7oD9WX-1CU_000010""]","[""playing harp"", ""playing timbales"", ""playing djembe"", ""people sobbing""]"
10k,vggss,1384,DUNOn71oGCw_000040,tapping guitar,3.2330652175005525e-05,4.447138053365052e-05,2.3915450583444908e-05,1.561542558192741e-05,5.338856499292888e-05,2.16460812225705e-05,2.658344601513818e-05,3.872818706440739e-05,2.2270085537456907e-05,1.561542558192741e-05,4.0524787436879706e-06,2.220129499619361e-05,8.300025001517497e-06,0.1875,0.25,False,0.5007734298706055,"[1504, 4612, 3848, 2129]","[""EktnWQuAjdI_000030"", ""qV_QfHwVCVo_000016"", ""g295Y8wuo7w_000024"", ""M83C5w1YAdc_000010""]","[""playing flute"", ""dinosaurs bellowing"", ""playing trumpet"", ""people whistling""]"
10k,vggss,1385,DUSKxRMntZY_000268,slot machine,7.4030076575581916e-06,4.3598669435596094e-05,3.277915311628021e-05,8.006308235053439e-06,3.521438338793814e-05,1.6066973330453038e-05,1.1374955647625029e-05,2.2966894903220236e-05,9.908710126182996e-06,8.006308235053439e-06,1.1578412113522063e-06,3.36899611284025e-05,2.4772845790721476e-05,0.0,0.0,False,0.2272709310054779,"[2590, 2498, 4910, 296]","[""RhmN8ktt5FI_000320"", ""QaKdsbkkmUc_000288"", ""vE_dAmxPPLY_000070"", ""1vrJPFfLMvA_000233""]","[""church bell ringing"", ""electric shaver, electric razor shaving"", ""playing accordion"", ""playing glockenspiel""]"
10k,vggss,1386,DUlxiX4ri1Q_000045,alarm clock ringing,2.8216050850460306e-05,2.1620357074425556e-05,1.0256439054501243e-05,6.193718945723958e-06,1.7684193153399974e-05,7.301872301468393e-06,1.0321537956770044e-05,1.1459970664873254e-05,7.936181646073237e-06,6.193718945723958e-06,1.6479101532240747e-06,1.3684175428352319e-05,4.062720108777285e-06,0.9375,1.0,False,0.36706987023353577,"[2820, 4905, 3681, 4082]","[""UeRUivHxW3c_000020"", ""v7RnP9pIjwU_000343"", ""e5VbU4nhYa0_000003"", ""jGOFaS079Rc_000081""]","[""opening or closing drawers"", ""opening or closing car electric windows"", ""eletric blender running"", ""yodelling""]"
10k,vggss,1387,DVDQyIt56nQ_000200,child singing,4.649471156881191e-05,3.384650335647166e-05,1.926783806993626e-05,7.109118996595498e-06,4.256670217728242e-05,2.944785956060514e-05,1.845530277932994e-05,2.3441501980414614e-05,1.500098551332485e-05,7.109118996595498e-06,4.585091119224671e-06,1.884551784314681e-05,1.2158719073340762e-05,0.78125,1.0,False,0.4432063698768616,"[637, 3361, 1607, 4166]","[""5fLzQegwHUg_000030"", ""a6LS3EVuut4_000083"", ""GHowpWCU9Lo_000030"", ""kRoKSjo1ONs_000226""]","[""reversing beeps"", ""tractor digging"", ""ocean burbling"", ""people eating noodle""]"
10k,vggss,1388,DVU3ovcB058_000037,wind chime,3.750625910470262e-05,5.715752195101231e-05,1.3837762708135415e-05,9.312328984378837e-06,5.7119767006952316e-05,3.082315015490167e-05,1.6489675545017235e-05,3.566726081771776e-05,1.2851514838985167e-05,9.312328984378837e-06,2.1099706373206573e-06,4.430600529303774e-05,4.525433723756578e-06,0.34375,0.25,False,0.2248438000679016,"[1844, 929, 1001, 3435]","[""IiYSoGSDUY8_000030"", ""91z1LeIpLbk_000053"", ""9pfZ4sXXsE4_000330"", ""aqhhfkXKJ1o_000010""]","[""playing harpsichord"", ""lions growling"", ""chicken crowing"", ""playing electric guitar""]"
10k,vggss,1389,DWLJMnVOT20_000083,popping popcorn,1.6122632587212138e-05,2.7680194762069732e-05,1.2872361367044505e-05,7.216168796730926e-06,2.9709393857046962e-05,1.7038497389876284e-05,1.1112860192952212e-05,1.6871172192622907e-05,9.364497600472532e-06,7.216168796730926e-06,1.6793497934486368e-06,1.83156971615972e-05,5.6561925703135785e-06,0.25,0.5,False,0.3383103907108307,"[2356, 1293, 5031, 2315]","[""OkAT5LKBbIE_000190"", ""CcR1jeBHtCk_000058"", ""xbpucbIm_2Y_000100"", ""OCReBtZOo8A_000021""]","[""dog bow-wow"", ""snake rattling"", ""civil defense siren"", ""cow lowing""]"
10k,vggss,1390,DXWEVucEPvU_000006,alarm clock ringing,2.284880065417383e-05,2.231019243481569e-05,1.0481007848284207e-05,1.0481007848284207e-05,2.6247087589581497e-05,8.948761205829214e-06,1.558191070216708e-05,1.9642873667180538e-05,1.3397157090366818e-05,1.0481007848284207e-05,2.0203945041430416e-06,8.913035344448872e-06,0.0,0.34375,0.25,False,0.600494921207428,"[5013, 2575, 3509, 4781]","[""xPNQ_MQjp0g_000048"", ""RXSyVeHp2yA_000000"", ""bp-XBkdA4rM_000385"", ""t4h65x4f46I_000049""]","[""police car (siren)"", ""cap gun shooting"", ""people marching"", ""playing bongo""]"
10k,vggss,1391,DYTLct-5tVs_000000,people coughing,3.644376192823984e-05,2.8275966542423703e-05,8.059329957177397e-06,8.059329957177397e-06,4.5752607547910884e-05,2.937576027761679e-05,1.2502002391556744e-05,2.1370833565015346e-05,9.56684561970178e-06,8.059329957177397e-06,1.5574973986076657e-06,1.8709120922721922e-05,0.0,0.46875,0.5,False,0.3383384048938751,"[2116, 1443, 3297, 935]","[""M0FSrDPm6IE_000013"", ""E2DcawleYIY_000030"", ""_TIP8swMSi8_000052"", ""9888dOKNSBs_000030""]","[""playing guiro"", ""playing electronic organ"", ""playing oboe"", ""tapping guitar""]"
10k,vggss,1392,DYdalOQnx1Y_000030,driving buses,1.75142522493843e-05,1.7584976376383565e-05,1.607035483175423e-05,8.632375283923466e-06,1.9879156752722338e-05,6.017228770360816e-06,1.1626178093138151e-05,1.6354893887182698e-05,1.0094325261889026e-05,8.632375283923466e-06,1.0411497441964457e-06,7.49065111449454e-06,7.437979547830764e-06,0.34375,0.5,False,0.5740312337875366,"[3366, 3459, 2151, 2864]","[""aALMH6QHOVg_000017"", ""bD5MT2FoOJg_000030"", ""MLMRHScRnhs_000042"", ""V8tcqAyPSYw_000064""]","[""people giggling"", ""hair dryer drying"", ""gibbon howling"", ""missile launch""]"
10k,vggss,1393,DZ2idjIBgKk_000030,lions roaring,4.866828385274857e-05,5.6393069826299325e-05,3.369493060745299e-05,1.2265762961760629e-05,5.7157769333571196e-05,2.310161289642565e-05,3.375965025043115e-05,4.105992047698237e-05,2.632254472700879e-05,1.2265762961760629e-05,8.307596544909757e-06,3.0070525099290535e-05,2.142916855518706e-05,0.4375,0.5,False,0.46676912903785706,"[5107, 1202, 3771, 5085]","[""z7q3Ym9hxlA_000108"", ""BbNHWQrTu2o_000030"", ""fF3u_xLxF9Q_000120"", ""yfcMvoqT0iM_000073""]","[""train whistling"", ""waterfall burbling"", ""squishing water"", ""air conditioning noise""]"
10k,vggss,1394,DZFP5hm7iKg_000161,playing djembe,1.0529285646043718e-05,6.128063978394493e-05,4.3358919356251135e-05,4.114135208510561e-06,4.026983879157342e-05,2.088653127430007e-05,1.3078918527753558e-05,2.153897912648972e-05,9.019424396683462e-06,4.114135208510561e-06,3.893777829944156e-06,5.2261217206250876e-05,3.9244783692993224e-05,0.0625,0.0,True,0.14718228578567505,"[4666, 3341, 3003, 351]","[""r9lsNndMDIU_000052"", ""_wNC03n2xmg_000211"", ""Wqux-4IupdU_000112"", ""2U5f3uTl7qg_000167""]","[""playing washboard"", ""playing bongo"", ""playing djembe"", ""playing tambourine""]"
10k,vggss,1395,DZFP5hm7iKg_000195,playing djembe,4.1998946471721865e-06,3.086827928200364e-05,2.263972237415146e-05,1.093995069822995e-05,3.298486990388483e-05,1.1886748325196095e-05,1.7750575352692977e-05,2.3915741621749476e-05,1.318408794759307e-05,1.093995069822995e-05,2.597492766653886e-06,1.768419133441057e-05,1.1699771675921511e-05,0.0,0.0,False,0.42710795998573303,"[3316, 2132, 2647, 690]","[""_cES7Twcq18_000006"", ""MAqLrKdONiM_000030"", ""SRjsxeOWFnw_000030"", ""6EQR7Hz4xIM_000051""]","[""playing cornet"", ""playing french horn"", ""motorboat, speedboat acceleration"", ""smoke detector beeping""]"
10k,vggss,1396,DaaY_n80b2Y_000005,dog growling,6.718561053276062e-05,7.787162758177146e-05,2.595506884972565e-05,4.929650003759889e-06,7.837011071387678e-05,5.713815335184336e-05,2.0161965949228033e-05,2.729148036451079e-05,1.2293207873881329e-05,4.929650003759889e-06,6.279409262788249e-06,6.557841697940603e-05,2.102541839121841e-05,0.5,0.5,False,0.15786504745483398,"[3774, 1142, 5096, 1185]","[""fFucfdLwSPM_000010"", ""B2d1f3VfiYA_000171"", ""yvGSUZAf_CI_000230"", ""BS1fqEDAvh0_000330""]","[""people cheering"", ""tractor digging"", ""cattle, bovinae cowbell"", ""driving buses""]"
10k,vggss,1397,Daqv2F6SEmQ_000030,fire truck siren,4.852227903029416e-06,1.0154097253689542e-05,3.2963989724521525e-06,1.6424409068349632e-06,1.389850331179332e-05,1.2081944987585302e-05,3.3428168535465375e-06,4.9478276196168736e-06,2.486295898052049e-06,1.6424409068349632e-06,5.946111514276708e-07,7.667801583011169e-06,1.6539580656171893e-06,0.21875,0.25,False,0.24485641717910767,"[1922, 4361, 1262, 3617]","[""JfDeETDDwhM_000040"", ""n-tBbgUkFxo_000021"", ""CIJhL5kL8Sg_000788"", ""dEZKBTNubi8_000365""]","[""waterfall burbling"", ""woodpecker pecking tree"", ""driving snowmobile"", ""whale calling""]"
10k,vggss,1398,Db0c4aAwUbY_000030,playing steelpan,2.9907178031862713e-05,3.0361956305569038e-05,1.5635456293239258e-05,1.5635456293239258e-05,5.8750352764036506e-05,2.7482572477310896e-05,2.467294871166814e-05,3.861280856654048e-05,1.8827055100700818e-05,1.5635456293239258e-05,3.2266625566990115e-06,1.153490120486822e-05,0.0,0.125,0.25,False,0.6200870275497437,"[1732, 2219, 510, 2980]","[""HZRJxOXw2os_000207"", ""N4JQ0uzRjpA_000274"", ""49PCE6AXrGw_000030"", ""WclYLl_KlwA_000050""]","[""people marching"", ""playing erhu"", ""cow lowing"", ""dog bow-wow""]"
10k,vggss,1399,Db6Hjt0x28k_000056,playing timbales,9.745157512952574e-06,4.385943975648843e-05,1.2770770808856469e-05,6.142073289083783e-06,3.603209552238695e-05,2.7960366423940286e-05,1.0318476597603876e-05,1.4630069927079603e-05,8.351667929673567e-06,6.142073289083783e-06,1.6659076891301083e-06,3.550777182681486e-05,6.628697519772686e-06,0.0625,0.0,True,0.19041894376277924,"[3251, 2764, 1155, 4076]","[""_-UGWlp0IG0_000150"", ""U37ysgI02r8_000020"", ""B9a-LlMTQ9o_000170"", ""jA-9WQtQg-Y_000131""]","[""people whistling"", ""playing glockenspiel"", ""people booing"", ""playing shofar""]"
10k,vggss,1400,Dbo9tI1f2mo_000083,beat boxing,3.7853704270673916e-05,2.4129021767294034e-05,7.674463631701656e-06,7.674463631701656e-06,2.5516937967040576e-05,9.881360711005982e-06,1.5944542610668577e-05,2.0520121324807405e-05,1.1750575140467845e-05,7.674463631701656e-06,2.928505182353547e-06,1.237844662682619e-05,0.0,0.9375,1.0,False,0.486989289522171,"[1625, 1750, 2452, 1836]","[""GW4XJ_zY-SQ_000010"", ""Hjx-S-6U9k0_000000"", ""Q2m7w_aktCo_000000"", ""IdkAQNGihZU_000151""]","[""ice cream truck, ice cream van"", ""elephant trumpeting"", ""ice cream truck, ice cream van"", ""civil defense siren""]"
10k,vggss,1401,DcMUa81JfBE_000010,dog baying,2.805879557854496e-05,6.431539077311754e-05,2.045885230472777e-05,6.530646260216599e-06,4.681192513089627e-05,3.3632804843364283e-05,1.1412949788791593e-05,1.8861284843296744e-05,9.2711170509574e-06,6.530646260216599e-06,1.7503654134998214e-06,5.5044274631654844e-05,1.392820558976382e-05,0.375,0.25,False,0.14415083825588226,"[767, 569, 2192, 3237]","[""70CtvdsGQf4_000002"", ""4tOFGK47I5E_000005"", ""MnGVz1Xu4L4_000075"", ""ZoameGbMVt8_000110""]","[""cat caterwauling"", ""cow lowing"", ""train wheels squealing"", ""chainsawing trees""]"
10k,vggss,1402,DcMUa81JfBE_000032,dog baying,1.2522125871328171e-05,2.3273159968084656e-05,9.064800906344317e-06,9.064800906344317e-06,2.81720331258839e-05,1.2700033948931377e-05,1.104040984500898e-05,1.9482697098283097e-05,9.584588042343967e-06,9.064800906344317e-06,7.319575843212078e-07,1.3688571925740689e-05,0.0,0.125,0.25,False,0.4118300974369049,"[3597, 5113, 4849, 3484]","[""cyZ9arOPVb8_000030"", ""zAfVwdU7ARk_000250"", ""u2Nl7-qnStw_000026"", ""ba6ArmDZjW4_000314""]","[""goat bleating"", ""beat boxing"", ""cow lowing"", ""forging swords""]"
10k,vggss,1403,DcU6AzN7imA_000210,reversing beeps,1.67007019626908e-05,7.125355477910489e-05,4.874058868153952e-05,1.387994871038245e-05,4.462651122594252e-05,2.435736132611055e-05,1.9903225620510057e-05,2.3923246772028506e-05,1.692974728939589e-05,1.387994871038245e-05,2.3958134534041164e-06,5.4323805670719594e-05,3.486064088065177e-05,0.0625,0.0,True,0.23759862780570984,"[3082, 3329, 1292, 601]","[""XryEq7dg_fY_000082"", ""_pa-9nYl1QE_000037"", ""C_GSeZOpoRo_000030"", ""5DjZHCumLfs_000011""]","[""train whistling"", ""canary calling"", ""using sewing machines"", ""reversing beeps""]"
10k,vggss,1404,Ddo9DOeh-PA_000218,people slurping,9.41831967793405e-06,3.596908936742693e-05,7.629950232512783e-06,6.215844678081339e-06,2.8158414352219552e-05,1.6741621948312968e-05,1.299213181482628e-05,1.873636392701883e-05,9.198221960105002e-06,6.215844678081339e-06,2.552678324718727e-06,2.677086740732193e-05,1.414105554431444e-06,0.0625,0.25,False,0.2557257413864136,"[757, 4310, 2321, 4637]","[""6wRJg4fbELE_000196"", ""mKEJRZtNx9o_000044"", ""OHkkIGrKEKk_000000"", ""qilVdOks5WY_000030""]","[""bull bellowing"", ""baltimore oriole calling"", ""baltimore oriole calling"", ""baby laughter""]"
10k,vggss,1405,DeiK0fdPv8Y_000008,people booing,2.114243761752732e-05,3.419141285121441e-05,7.1677272899250966e-06,4.953951247443911e-06,2.274144208058715e-05,1.6967613191809505e-05,7.104001724655973e-06,9.224828318110667e-06,5.937818968959618e-06,4.953951247443911e-06,9.77042759586766e-07,2.8253594791749492e-05,2.213776042481186e-06,0.65625,0.25,False,0.17366404831409454,"[335, 5078, 3975, 4656]","[""2K5Px-N6BEI_000447"", ""yVZe2RGcZIE_000013"", ""h_Q_2UKcQX0_000368"", ""r1am09HyMkA_000040""]","[""cat hissing"", ""driving snowmobile"", ""fireworks banging"", ""people booing""]"
10k,vggss,1406,DexDu4FDEWM_000031,driving snowmobile,6.570029199792771e-06,1.3668082829099149e-05,4.899688519799383e-06,4.097376859135693e-06,2.6500994863454252e-05,1.882883043435868e-05,9.324036000180058e-06,1.2227081242599525e-05,5.608018909697421e-06,4.097376859135693e-06,2.1644314074364956e-06,8.060063919401728e-06,8.023116606636904e-07,0.09375,0.25,False,0.4103003442287445,"[2022, 2052, 4456, 584]","[""KqsNyXIEIwg_000030"", ""L9-nSe9P0l8_000364"", ""oEDGxlhyhp4_000043"", ""52GtuAAT-94_000042""]","[""motorboat, speedboat acceleration"", ""people eating noodle"", ""train whistling"", ""barn swallow calling""]"
10k,vggss,1407,DfrOLl-Or0Q_000011,telephone bell ringing,1.545460327179171e-05,1.1415823792049196e-05,9.678250535216648e-06,4.716477178590139e-06,1.7546271919854917e-05,9.025377949001268e-06,9.211361430061515e-06,1.1702929441526067e-05,6.425696483347565e-06,4.716477178590139e-06,1.6984837429845356e-06,4.990127308701631e-06,4.961773356626509e-06,0.4375,0.75,False,0.562876284122467,"[2336, 602, 550, 3868]","[""ORaz32CQ29k_000130"", ""5FEZg17q5hA_000260"", ""4euUZgSSuIw_000160"", ""gFs6lRAQsLg_000160""]","[""coyote howling"", ""cattle, bovinae cowbell"", ""woodpecker pecking tree"", ""people whispering""]"
10k,vggss,1408,DhiZ6pZ8LEc_000170,using sewing machines,1.4202657439454924e-05,5.40682376595214e-05,4.4361881009535864e-05,1.3902531463827472e-05,4.335675112088211e-05,1.680937930359505e-05,2.517582288419362e-05,2.9268161597428843e-05,1.8507744243834168e-05,1.3902531463827472e-05,4.1902817429217976e-06,3.556049341568723e-05,3.045934863621369e-05,0.03125,0.0,True,0.34230345487594604,"[3421, 3119, 4901, 1645]","[""agkVG4i1-5k_000134"", ""YDhSHz_AO5E_000076"", ""v5IM8bUpeP8_000030"", ""Gl91Nx0dVuU_000167""]","[""baltimore oriole calling"", ""car engine idling"", ""dog barking"", ""people eating apple""]"
10k,vggss,1409,DiUgEH6m7fw_000099,gibbon howling,1.0058533007395454e-05,3.148845644318499e-05,1.6728508853702806e-05,2.550922999944305e-06,3.166024907841347e-05,2.034556382568553e-05,1.0083622328238562e-05,1.6491054338985123e-05,5.558962584473193e-06,2.550922999944305e-06,2.7307369236950763e-06,2.5929493858711794e-05,1.417758539901115e-05,0.125,0.0,True,0.17653970420360565,"[4577, 3060, 858, 4522]","[""q221aOp6MDo_000033"", ""XZ5oHxjfHKY_000030"", ""8Aq06SXi6G8_000010"", ""pKG3RMK__dc_000110""]","[""telephone bell ringing"", ""people sobbing"", ""coyote howling"", ""car passing by""]"
10k,vggss,1410,DitJemO43co_000014,"ice cream truck, ice cream van",1.2706399502349086e-05,1.2588800018420443e-05,1.0677039426809642e-05,9.5641371444799e-06,2.9223050660220906e-05,2.5566683689248748e-05,1.0891246347455308e-05,1.3387309991230723e-05,1.0365005437051877e-05,9.5641371444799e-06,4.812872020920622e-07,2.2237945813685656e-06,1.1129022823297419e-06,0.21875,0.75,False,0.8233513236045837,"[3875, 1986, 1097, 5116]","[""gMDf19Ad_qA_000058"", ""KUoMl-m6w-o_000026"", ""Af4OOFNWp2Q_000000"", ""zD9Kgrva0RU_000013""]","[""people belly laughing"", ""people burping"", ""people sobbing"", ""tapping guitar""]"
10k,vggss,1411,Dj9gyAoqmQ0_000030,machine gun shooting,9.699584552436136e-06,3.1138944905251265e-05,7.253117473737802e-06,7.253117473737802e-06,2.826224226737395e-05,1.5650437489966862e-05,1.0595921594358515e-05,1.6468391550006345e-05,9.357268936582841e-06,7.253117473737802e-06,1.2317851769694244e-06,2.1781675968668424e-05,0.0,0.03125,0.25,False,0.3005005121231079,"[3115, 5075, 225, 273]","[""Y9pGt8ax3PA_000010"", ""yO5YnmljmoQ_000001"", ""190Zx0wVrhQ_000003"", ""1g3n6Zaqid8_000064""]","[""sharpen knife"", ""children shouting"", ""cat hissing"", ""black capped chickadee calling""]"
10k,vggss,1412,DjPrMmqCqlg_000075,eletric blender running,6.398949335562065e-05,3.818151162704453e-05,2.6296296709915623e-05,1.9309598428662866e-05,5.7656943681649864e-05,2.7728585337172262e-05,3.424872920732014e-05,3.743451088666916e-05,2.6429126592120156e-05,1.9309598428662866e-05,5.293280537443934e-06,1.1752385034924373e-05,6.986698281252757e-06,0.6875,1.0,False,0.6921969652175903,"[3569, 786, 4459, 444]","[""cagBxHqLuKA_000011"", ""7HF6OiDKaQA_000232"", ""oIUof9ZzRcs_000018"", ""3QEd9nR_p7w_000018""]","[""playing trumpet"", ""chipmunk chirping"", ""chinchilla barking"", ""playing washboard""]"
10k,vggss,1413,DjXyE3_g0b4_000156,playing cornet,1.2136201803514268e-05,2.2565176550415345e-05,1.878360671980772e-05,1.0921120519924443e-05,2.0112946003791876e-05,5.245750344329281e-06,1.251284538739128e-05,1.689797682047356e-05,1.1663185432553291e-05,1.0921120519924443e-05,6.30608269602817e-07,1.0901991117862053e-05,7.862486199883278e-06,0.09375,0.0,True,0.5168665647506714,"[4059, 2288, 3875, 3679]","[""ixrRVADA0Jk_000104"", ""NuqLe9Svlio_000443"", ""gMDf19Ad_qA_000058"", ""e4RCfcPk5Ck_000196""]","[""female singing"", ""playing erhu"", ""people belly laughing"", ""playing glockenspiel""]"
10k,vggss,1414,DjqOjkoVu3M_000153,alarm clock ringing,4.515751061262563e-05,9.491720447840635e-06,6.385813776432769e-06,5.748145213146927e-06,2.7612357371253893e-05,2.3588090698467568e-05,9.51967558648903e-06,1.0390293937234674e-05,7.13585177436471e-06,5.748145213146927e-06,1.4324712083180202e-06,2.355868673475925e-06,6.376685632858425e-07,0.8125,1.0,False,0.7517974972724915,"[1572, 2828, 837, 398]","[""FrLkQovl2Ok_000000"", ""UmGzdua2Ayc_000014"", ""7u3_Unnj0ZU_000075"", ""2wsp3s4hIKs_000008""]","[""pheasant crowing"", ""people belly laughing"", ""dog baying"", ""francolin calling""]"
10k,vggss,1415,DkhdvvtvwTE_000020,owl hooting,9.263710126106162e-06,2.6675588742364198e-05,1.1054313290514983e-05,8.11404697742546e-06,3.175069286953658e-05,1.77458678081166e-05,1.1566834473342169e-05,1.8159518731408753e-05,9.967022378987167e-06,8.11404697742546e-06,1.2677226095547667e-06,1.6708567272871733e-05,2.9402663130895235e-06,0.03125,0.0,True,0.3736383318901062,"[4308, 4454, 3907, 3107]","[""mJOGqViXauo_000100"", ""oE2ei00EhWI_000110"", ""gg_wdPHtU7Y_000001"", ""Y5t8KSDEeOs_000000""]","[""popping popcorn"", ""snake hissing"", ""hair dryer drying"", ""opening or closing car electric windows""]"
10k,vggss,1416,Dm8tMkoPiX0_000090,playing djembe,3.098135857726447e-05,4.9073460104409605e-05,3.2911797461565584e-05,1.4025867130840197e-05,4.309084761189297e-05,1.983750371437054e-05,1.8501239537727088e-05,2.868034061975777e-05,1.68756832863437e-05,1.4025867130840197e-05,1.6834724192449357e-06,3.219777863705531e-05,1.8885930330725387e-05,0.34375,0.0,True,0.343886137008667,"[1218, 4415, 656, 4933]","[""BjiPjoHIpM0_000005"", ""nlYlNF30bVg_000030"", ""5qVc9y3TNnY_000030"", ""vfIylWPACmg_000088""]","[""playing drum kit"", ""people screaming"", ""female singing"", ""playing double bass""]"
10k,vggss,1417,Dm8tMkoPiX0_000135,playing djembe,1.402514499204699e-05,3.2834141165949404e-05,2.1129015294718556e-05,8.346359209099319e-06,6.448964995797724e-05,2.9593409635708667e-05,2.776746441668365e-05,3.761530388146639e-05,1.901135874504689e-05,8.346359209099319e-06,6.963646683288971e-06,1.3822782420902513e-05,1.2782656085619237e-05,0.03125,0.0,True,0.5790119171142578,"[3702, 4667, 4675, 488]","[""eSKFXcMdFXI_000716"", ""rCB9BicDeyE_000056"", ""rLe9N0YyjqY_000006"", ""3uuyQ4O0L68_000030""]","[""alligators, crocodiles hissing"", ""alarm clock ringing"", ""beat boxing"", ""playing french horn""]"
10k,vggss,1418,DmJL3kSguyw_000023,eagle screaming,1.9312927179271355e-05,6.116906297393143e-05,4.4579788664123043e-05,1.4415841178561095e-05,4.837002416024916e-05,1.467942820454482e-05,3.24017892125994e-05,4.0717517549637705e-05,2.3709002562100068e-05,1.4415841178561095e-05,6.346528607537039e-06,3.7460060411831364e-05,3.016394839505665e-05,0.03125,0.0,True,0.3875979483127594,"[897, 4349, 4835, 4524]","[""8bakI0ITCqQ_000030"", ""momJJOUPFzU_000017"", ""trg8QrMK6dc_000002"", ""pL4zRe6Purs_000070""]","[""playing theremin"", ""wood thrush calling"", ""cuckoo bird calling"", ""playing flute""]"
10k,vggss,1419,DmTSz-8AGRg_000003,pheasant crowing,4.479313793126494e-05,4.623509812518023e-05,8.588960554334335e-06,4.539215751719894e-06,4.9741640395950526e-05,3.471052332315594e-05,1.2469011380744632e-05,2.2616712158196606e-05,8.88523027242627e-06,4.539215751719894e-06,2.8054105314367916e-06,3.734986967174336e-05,4.049744802614441e-06,0.53125,0.75,False,0.1921750009059906,"[4680, 4450, 2314, 778]","[""rNQ0EBdxPvM_000030"", ""oBY7XYM4gi0_000155"", ""OBAaK0pxdW0_000046"", ""799dPLm5vs4_000002""]","[""using sewing machines"", ""wood thrush calling"", ""baby crying"", ""pheasant crowing""]"
